root_id,activation_1,activation_2,activation_3,activation_4,activation_5,activation_6,activation_7,activation_8,activation_9,activation_10,activation_11,activation_12,activation_13,activation_14,activation_15,activation_16,activation_17,activation_18,activation_19,activation_20,activation_21,activation_22,activation_23,activation_24,activation_25,activation_26,activation_27,activation_28,activation_29,activation_30,activation_31,activation_32,activation_33,activation_34,x,y,z
720575940604093984,0.0,0.0,0.0,0.0,-0.006818622595319501,0.07703257703515969,0.007809947654467008,-0.007943608100671172,-0.025453351521378644,0.050040720227986724,0.017096716914451218,0.2061475645067602,-0.0526165167580592,-0.026062328950129554,-0.010284277692957219,0.8786643358580911,-0.09217099047161993,0.15799144715071728,-0.14886782461870265,1.9125240198455942,-0.15405642757534113,0.8879485836571774,-0.403564252656163,1.6579199835641352,-0.3159842719799435,1.4916755282883045,-0.536358627757279,1.5632090532019498,-0.4083800713338103,1.8258566951156294,-0.5209583182367118,1.6413695402379083,-0.4859554847218374,1.9424659995771325,423640.0,170220.0,174800.0
720575940604103200,0.0,0.0,0.0,0.0,-0.010724630960453238,0.1223899928303626,0.012206945952944534,-0.015518584210581804,-0.03974227998372196,0.08047304638377316,0.027154746888222597,0.31804935359975234,-0.0829887416892637,-0.03375392384219982,-0.016096683924338624,1.3878488496529582,-0.14888450868052525,0.2877901306961922,-0.23903273535904365,3.0789391723960304,-0.2569342623680705,1.4794457859175163,-0.6553039988200091,2.7222684565780138,-0.5311012135461911,2.4633557751570514,-0.880629605425614,2.6023263591402968,-0.6825854457399293,3.0183341016304426,-0.8633615566941728,2.743803754349612,-0.8093712573937205,3.2224747580774493,441816.0,160752.0,174800.0
720575940604249790,0.0,0.0,0.0,0.17653490163946875,-0.024905129168277505,0.18160407220638983,0.0022649757344948775,0.032614694851661075,-0.03772736777888358,0.09595282772305057,0.017172103468953287,0.29527510829381437,-0.06903731996297015,-0.031721453986743836,-0.011946306271959643,1.0643744856382036,-0.10049936074233479,-0.013121291267401284,-0.15124907486157615,2.010254069848593,-0.11717557902055979,0.6092901690859891,-0.38202958042854473,1.459558750473806,-0.20658624903736894,1.1824790789966046,-0.46548061262866247,1.182411328528641,-0.2871269010869596,1.4683221279136436,-0.4149193432189145,1.1801767343872998,-0.3618276789815184,1.5275264325450375,420120.0,164316.0,174800.0
720575940604304561,0.0,0.0,0.0,0.0,-0.011063763613940578,0.10621514757636127,0.011196080330770795,-0.009668695542335381,-0.03466568553810253,0.054881172726698166,0.0254349158404168,0.2678923615532632,-0.06713875869123065,-0.10497527382505385,-0.00398452972008114,1.0894920331055316,-0.10117953680311449,-0.06893751115076811,-0.1616737805249197,2.2009398318092956,-0.13501725243337423,0.7423813937789351,-0.4409202656021974,1.7254190037858415,-0.2703879709873065,1.4690586928785425,-0.5638515841385491,1.505143515009761,-0.3779982110725097,1.8451447586692833,-0.5237574561503846,1.5525319708248535,-0.47085115784519643,1.9478089087226362,423416.0,164532.0,174800.0
720575940604509374,0.0,0.0,0.0,0.0,0.0033168674978960137,-0.03335010530842905,-0.00459000290820877,0.006246016418331746,0.011130982115840894,-0.0007782112591970917,-0.01160396110210686,-0.06929837316372671,0.017162962710008736,0.11371170915151858,-0.01038287322511426,-0.24712476278287532,0.008439882029152216,0.3234672870289485,0.010974597552242164,-0.32651183177187953,-0.030613723666861655,0.22817239303062511,0.03798062126062623,-0.045829439373942266,-0.07004259141601614,0.07303069886280125,0.022693478343496325,0.11764092567472197,-0.051633388008596834,0.022498297871692524,-0.009519749883893987,0.1612264906264964,-0.0330574035541241,0.043299986471424995,440308.0,156896.0,174800.0
720575940604626912,0.0,0.0,0.0,0.0,-0.004337330019439564,0.051127937094525615,0.0045478181771119565,-0.004632608710879853,-0.016750718554570224,0.045216899990804256,0.009042585747641855,0.1479210481227361,-0.038579777377183495,0.04831258719719385,-0.016675958790019325,0.6810058683204611,-0.08412676017472333,0.3893824025701379,-0.13986701591389988,1.665575157684965,-0.17771813431934688,1.0711976802859293,-0.37899949046742526,1.645003701635826,-0.37622736238349946,1.5784978027954693,-0.5293307817755304,1.6901277958300875,-0.45907327429954115,1.8881509407991433,-0.5413545201737141,1.8122441876039574,-0.5252792370587653,2.0287520852628744,438332.0,161200.0,174800.0
720575940604908972,0.0,0.0,0.0,0.0,-0.0004701472212143695,-0.0035364800926731663,-0.005375463430943081,0.01789151772599001,0.0018759588636630814,0.06184226004256988,-0.01578043220139388,0.05113390395283137,-0.0122278929388373,0.3213757306659524,-0.046887069855953076,0.3354377636339297,-0.08797408784531233,1.2155074104907158,-0.15509229377196157,1.3746829086557166,-0.2876354754147152,1.8397868887262445,-0.3890648220896587,1.925654396726675,-0.6141549668483486,2.102675061151026,-0.5993297571156398,2.313063885191916,-0.6711220207531945,2.349445447097359,-0.6775260892033358,2.542153791714388,-0.7078092202543678,2.5485737957664356,421360.0,162936.0,174800.0
720575940605412738,0.0,0.0,0.0,0.0,-0.0008317767530231202,0.010405588251438983,0.0009048921999999997,-0.005016986937627405,-0.0022218257706745352,-0.0018511307695826965,0.004270099647503289,-0.003076197667687314,-0.0016002875311127809,-0.0572862481341024,0.009845133605644306,-0.015155471896452565,0.009079355815284714,-0.22341408468996446,0.02276683320992714,-0.1298659172630375,0.04164815904954581,-0.2979672384471684,0.048076090190741175,-0.23613326415221708,0.091476212861464,-0.2970426544436558,0.07362118270174244,-0.3093071475790619,0.09523829562380404,-0.3068685631081972,0.08601059684900088,-0.3439351757416721,0.09506723564056899,-0.3250303993060353,425196.0,171944.0,174800.0
720575940605441312,0.0,0.0,0.0,0.0,-0.012517823962017843,0.12681010007867885,0.012816729162632932,-0.010849095886791647,-0.04116053497111444,0.07823427448908228,0.02758684718166961,0.3338896539643986,-0.08415747193446721,-0.05209346428281099,-0.015864942442379546,1.4047849101679004,-0.14476251485509944,0.2176715693981784,-0.23532653487557512,3.0246127612155727,-0.2370836973395207,1.3689422739834087,-0.6354162064826469,2.5905443839704514,-0.4854039969766645,2.32308964110122,-0.8390388160067259,2.421422905817765,-0.6308811820014718,2.8436855315688825,-0.8099329851471667,2.536077740530932,-0.7529116307255764,3.0181108577311346,425384.0,161328.0,174800.0
720575940605557438,0.0,0.0,0.0,0.0,-0.003746699187326756,0.038504703341009264,0.003102138246245925,0.00289817493952495,-0.012214793308776768,0.02886988846637409,0.006229545572703578,0.10385955927722208,-0.024979147631125947,0.0030487871397555932,-0.007011840882181518,0.40902111684026354,-0.0426689427422645,0.08521229670384468,-0.06777397512716588,0.8472869477432325,-0.06627159824989975,0.37810536246521237,-0.17356862249951108,0.6991593906330245,-0.12829113435083475,0.6167984188893613,-0.2229296821919664,0.633574516311162,-0.16365931984927806,0.7440396216015861,-0.21113153427053785,0.6535148523494871,-0.1944052535559321,0.7823562457653377,430988.0,168596.0,174800.0
720575940605625376,0.0,0.0,0.0,0.0,-0.009409384406979046,0.008032080149683901,0.012843422439540715,0.10644287531713921,-0.026931606613380177,-0.1250250800624399,0.005219950099509554,0.441249711266232,-0.032668005850631614,-0.18725262496443937,-0.06862251877948444,1.1487560643230668,-0.04395794746959235,0.4876567935074439,-0.2845044902062732,2.021081644870997,-0.14296598968545732,1.7822413214627062,-0.5801641397041672,1.7738608068815003,-0.45351298571603205,2.4225397796595094,-0.6922201305793004,1.9363792234050519,-0.6236397569324684,2.6382264934723376,-0.6698004478074193,2.2610201847374136,-0.7169625819195131,2.6662263440181895,438152.0,160448.0,174800.0
720575940606123698,0.0,0.0,0.0,0.0,-0.0025942108545142033,0.021990327771565083,0.0014573737374753792,0.0007227541590452847,-0.0069816177922612,0.023686715786041493,0.002449160124424129,0.06780727520222195,-0.017143629672261778,0.04446954721426,-0.010843182329777958,0.3123865224690752,-0.04163815893154493,0.25450520659269643,-0.07060466594442145,0.7990608403730199,-0.09541957573845089,0.5866822654329062,-0.18785665691013173,0.8298632844396061,-0.2029365070064092,0.8184845558717406,-0.2661422495930668,0.8785865958853262,-0.24231081705932053,0.9664989641612208,-0.277100598767526,0.9484360844193347,-0.27305656395965233,1.040525701022573,422144.0,166204.0,174800.0
720575940606436128,0.0,0.0,0.0,0.0,-0.006634066163312463,0.06573295873122693,0.00851276725636866,0.0047570886323609046,-0.02668779843328305,0.04152545845074232,0.013117414772300084,0.272180705449218,-0.05857742122815961,0.0492824565748881,-0.035437064841354345,1.1324039046140848,-0.12685795549893286,0.6670478781115798,-0.24447596818730605,2.680517796127275,-0.28143570909320037,1.8451976719036818,-0.6330367188038974,2.6444980944072514,-0.6207561162783137,2.6629401613059422,-0.8694094286553455,2.753313663321634,-0.7651843332089285,3.1387955626366457,-0.8867463167832429,2.9849447638690316,-0.8733549105955053,3.3481748914957166,440884.0,158248.0,174800.0
720575940606850434,0.0,0.0,0.0,0.0,-0.0028673071777006675,0.03352386816757754,0.003060576565463427,-0.0018315170242985432,-0.011298860108190825,0.030619228443461773,0.005631489195964572,0.10398424787685097,-0.026394669461091383,0.04065256465895891,-0.013259055356128225,0.4761351551733345,-0.05951074748105973,0.30551856935655075,-0.10134561997943323,1.1788278425998446,-0.13004940530216838,0.7966168240192958,-0.2723672750043837,1.1840302957241733,-0.2774877701746984,1.1526793495131233,-0.3817567568200736,1.230936204214787,-0.3368762234269135,1.3717773782061147,-0.3927001447375506,1.3248706317467864,-0.3835986860190066,1.4740663599120016,426664.0,161968.0,174800.0
720575940606909195,0.0,0.0,0.0,0.0,-0.006710339254050017,0.07382501765153578,0.0075046166315222585,0.002355554334737593,-0.027180567455746478,0.0712576543621946,0.011370366012257785,0.26701969093299344,-0.0629041131373598,0.10141647638978234,-0.03489343467123574,1.1300307521602364,-0.135309856238354,0.6840156301480613,-0.23346336483395547,2.6511995507777515,-0.28047348098196256,1.7329154270295444,-0.6012762851559151,2.5553852935926233,-0.5856481370373977,2.4752753820489684,-0.8203008041845533,2.5948955673528116,-0.7084826137492554,2.9148911104825754,-0.829267476235085,2.770201653822518,-0.8057638966504421,3.1050334727715843,441752.0,162976.0,174800.0
