root_id,cell_type,index_id,x,y,z
720575940635586912,Unknown,114493,404930.0,130926.0,173420.0
720575940621319156,others,46996,412944.5714285714,319736.5714285714,166920.0
720575940628431042,Unknown,85523,423352.0,166632.0,174800.0
720575940617957937,KCab,31954,435624.0,163532.0,174800.0
720575940628957696,others,88316,400520.0,111853.0,174520.0
720575940619597989,Unknown,38324,426842.0,95984.0,172040.0
720575940631791672,Unknown,102296,431788.0,156716.0,174800.0
720575940622646980,KCapbp-m,54389,436508.0,168824.0,174800.0
720575940621586854,others,48488,434739.2,337628.8,161640.0
720575940635389808,Unknown,114000,428464.0,173552.0,174800.0
720575940632205759,Unknown,104033,414201.3333333333,194133.3333333333,168400.0
720575940613493485,Unknown,16993,402748.0,132152.0,165680.0
720575940620172272,Unknown,40887,435484.0,170884.0,174800.0
720575940625773605,KCab,70818,425620.0,163688.0,174800.0
720575940628366462,others,85141,409436.0,101240.0,167400.0
720575940632696877,KCapbp-ap2,106172,425812.0,162036.0,174800.0
720575940614806687,Unknown,20990,421005.3333333333,109517.33333333331,165106.66666666666
720575940611685273,Unknown,11595,432404.0,158308.0,174800.0
720575940620623725,KCapbp-ap1,43098,430012.0,170828.0,174800.0
720575940609342020,Unknown,7051,447844.0,117198.0,162360.0
720575940608535819,Unknown,5909,424248.0,169972.0,174800.0
720575940641673936,others,126796,400616.0,110020.0,172380.0
720575940621861133,Unknown,50138,443840.0,96722.0,169900.0
720575940620176154,others,40908,430792.0,108284.0,174560.0
720575940621339924,others,47124,403488.0,301184.0,170120.0
720575940612650792,KCapbp-ap2,14330,423720.0,164228.0,174800.0
720575940636411534,Unknown,116401,446400.0,101600.0,163840.0
720575940618870113,others,35726,425092.0,327870.0,164460.0
720575940607154955,KCapbp-m,4140,434392.0,169724.0,174800.0
720575940632574946,others,105664,445594.0,312908.0,166300.0
720575940611330070,KCab,10694,438900.0,160464.0,174800.0
720575940635509360,KCapbp-ap2,114272,436648.0,167652.0,174800.0
720575940629557957,KCapbp-ap2,91275,423740.0,163868.0,174800.0
720575940636524777,Unknown,116625,449884.0,109736.0,161840.0
720575940617334430,Unknown,29530,432472.0,156216.0,174800.0
720575940621851174,KCab,50087,427328.0,163304.0,174800.0
720575940611213774,Unknown,10458,432020.0,164028.0,174800.0
720575940623462328,KCapbp-ap2,59003,422664.0,167740.0,174800.0
720575940613141987,Unknown,15958,437976.0,170364.0,174800.0
720575940628417280,others,85447,425632.0,310048.0,167960.0
720575940631601219,KCapbp-m,101508,424784.0,162868.0,174800.0
720575940620437628,others,42083,431524.0,107156.0,174560.0
720575940604103200,Unknown,471,441816.0,160752.0,174800.0
720575940624180519,Unknown,62843,448184.0,302460.0,174660.0
720575940624378556,others,63997,445018.0,317398.6666666667,160946.66666666666
720575940628692040,Unknown,86858,446016.0,93600.0,163160.0
720575940623927444,KCapbp-ap1,61383,439196.0,155688.0,174800.0
720575940622633716,others,54329,429311.4285714286,311450.8571428572,167954.2857142857
720575940628238586,Unknown,84365,436632.0,155852.0,174800.0
720575940618321364,Unknown,33570,418029.8181818182,119370.36363636365,168532.72727272726
720575940621758028,others,49510,414750.0,221110.0,165690.0
720575940630705745,Unknown,96972,423396.0,167520.0,174800.0
720575940628906622,KCapbp-ap2,88038,430516.0,160196.0,174800.0
720575940656063649,Unknown,133586,404268.0,184753.0,174350.0
720575940611591829,KCapbp-m,11343,431380.0,168888.0,174800.0
720575940626653273,Unknown,75149,420128.0,169960.0,174800.0
720575940624713660,Unknown,65595,430644.0,158376.0,174800.0
720575940621612159,KCapbp-ap1,48659,422868.0,168636.0,174800.0
720575940630391033,Unknown,95363,424556.0,159212.0,174800.0
720575940629282391,KCapbp-m,89910,428480.0,161464.0,174800.0
720575940626189657,others,72895,441836.0,336360.0,164860.0
720575940613783106,KCapbp-m,17886,440716.0,164340.0,174800.0
720575940655013281,others,133331,425126.6666666667,315754.6666666667,172073.33333333334
720575940611087786,others,10165,433978.0,333216.0,161120.0
720575940648570244,Unknown,132008,435306.8,129470.0,163092.0
720575940653351841,KCapbp-ap1,133029,437036.0,156128.0,174800.0
720575940631843980,Unknown,102487,433632.0,165024.0,174800.0
720575940631492419,Unknown,100997,419288.0,164912.0,174800.0
720575940615839581,Unknown,24348,442528.0,159300.0,174800.0
720575940608363844,KCab,5705,429184.0,162692.0,174800.0
720575940629871146,KCapbp-ap2,92741,442004.0,158780.0,174800.0
720575940618340057,Unknown,33639,420876.8,187603.4,166928.0
720575940616902630,Unknown,27978,425476.0,160296.0,174800.0
720575940628060986,Unknown,83362,430848.0,121112.0,170160.0
720575940631872537,others,102582,431700.0,262064.0,174480.0
720575940624527340,Unknown,64705,424588.0,171472.0,174800.0
720575940625793317,Unknown,70909,437424.0,170200.0,174800.0
720575940614736559,others,20740,429097.3333333333,123048.0,170600.0
720575940624153608,Unknown,62669,429984.0,162784.0,174800.0
720575940618768263,others,35362,439246.0,96148.0,165820.0
720575940628847784,Unknown,87738,422840.0,129762.0,168000.0
720575940611053029,KCapbp-m,10092,424648.0,163616.0,174800.0
720575940632492319,Unknown,105335,427124.0,224901.3333333333,173000.0
720575940614348511,Unknown,19463,421364.0,173728.0,163173.33333333334
720575940637870820,KCab,119600,440008.0,163072.0,174800.0
720575940608156034,others,5382,400928.0,291232.0,162040.0
720575940658875777,Unknown,133682,416844.0,273264.0,165800.0
720575940618933595,others,35956,417344.0,318656.0,167560.0
720575940623934096,others,61420,446325.3333333333,324400.0,167533.33333333334
720575940627015942,Unknown,77247,430160.0,173472.0,174800.0
720575940608407305,KCapbp-m,5774,425080.0,163232.0,174800.0
720575940626867742,KCapbp-m,76378,435632.0,169808.0,174800.0
720575940660236673,others,133909,412384.0,301984.0,172320.0
720575940636676976,KCab,116986,444769.3333333333,164414.66666666666,160240.0
720575940633566690,Unknown,109285,428968.0,173300.0,174800.0
720575940641484533,others,126594,406000.0,90492.0,170480.0
720575940614219370,Unknown,19035,439792.0,167924.0,174800.0
720575940619600320,others,38335,416218.0,174464.0,170300.0
720575940611610670,others,11400,443550.0,337736.0,165500.0
720575940608192860,KCab,5450,435472.0,162260.0,174800.0
720575940607698627,KCapbp-ap2,4798,429020.0,161300.0,174800.0
720575940636909790,Unknown,117474,434444.0,172444.0,174800.0
720575940636171383,Unknown,115923,430084.0,172920.0,174800.0
720575940612863138,Unknown,15016,409244.0,242484.0,173040.0
720575940614365923,others,19518,423372.0,107264.0,170340.0
720575940630812663,Unknown,97580,423169.6,209850.4,166128.0
720575940622103974,Unknown,51407,435212.0,154512.0,174800.0
720575940637953764,KCab,119750,427332.0,165968.0,174800.0
720575940638691200,Unknown,121392,422428.0,170780.0,174800.0
720575940616089995,KCapbp-m,25230,426884.0,162452.0,174800.0
720575940631108179,Unknown,99110,422172.0,167328.0,174800.0
720575940644535860,Unknown,128972,432456.0,260672.0,170400.0
720575940618104886,others,32615,432280.0,95214.0,162640.0
720575940604908972,Unknown,1059,421360.0,162936.0,174800.0
720575940617333976,others,29526,409644.0,185458.0,173660.0
720575940626748702,others,75673,432352.0,330350.0,160480.0
720575940650706166,Unknown,132495,426864.0,173808.0,174800.0
720575940624793272,KCab,65975,425848.0,166924.0,174800.0
720575940627372284,KCab,79535,437888.0,160980.0,174800.0
720575940622752041,others,55019,431984.0,216408.0,171520.0
720575940622272076,Unknown,52400,435720.0,155020.0,174800.0
720575940625312186,Unknown,68603,436808.0,154660.0,174800.0
720575940643177376,others,127888,411809.7142857143,244076.0,166851.42857142858
720575940653941153,others,133162,442976.0,92640.0,172640.0
720575940643424535,KCab,128054,434592.0,161036.0,174800.0
720575940636333710,others,116242,444152.0,346764.0,164600.0
720575940623352063,others,58359,409281.3333333333,313326.0,160586.66666666666
720575940639684440,KCapbp-m,123563,427756.0,162672.0,174800.0
720575940645700228,Unknown,130249,402208.0,296768.0,168440.0
720575940637282675,others,118248,426010.0,229548.0,170780.0
720575940621920746,KCab,50419,441008.0,162860.0,174800.0
720575940628892931,others,87964,416838.0,196128.0,174920.0
720575940615364564,others,22817,437522.0,330344.0,163300.0
720575940641906317,Unknown,126946,445990.6666666667,185809.3333333333,170160.0
720575940640140733,others,124563,430661.3333333333,324464.0,161746.66666666666
720575940633496290,Unknown,109060,433152.0,156676.0,174800.0
720575940631305004,others,100136,424987.3333333333,170257.33333333334,167700.0
720575940606947970,Unknown,3898,431100.0,156664.0,174800.0
720575940627631178,Unknown,80926,434960.0,257976.0,166520.0
720575940618163013,Unknown,32860,420480.0,162964.0,174800.0
720575940623174953,KCapbp-ap2,57386,427700.0,161656.0,174800.0
720575940619925887,Unknown,39716,418976.0,273364.0,171120.0
720575940636539790,Unknown,116672,421828.0,169320.0,174800.0
720575940621880541,Unknown,50213,433288.0,155248.0,174800.0
720575940632499170,Unknown,105357,435632.0,101730.66666666669,161893.33333333334
720575940614549650,KCapbp-ap2,20047,426612.0,161524.0,174800.0
720575940630926866,KCab,98151,429264.0,164480.0,174800.0
720575940617687330,Unknown,30893,432340.0,168556.0,174800.0
720575940609781966,KCab,7747,440220.0,161416.0,174800.0
720575940620913493,others,44771,431616.0,264272.0,160860.0
720575940633732448,KCab,109798,425864.0,164432.0,174800.0
720575940626467836,KCab,74221,438720.0,161936.0,174800.0
720575940623231428,Unknown,57705,420492.0,170520.0,174800.0
720575940635992718,others,115535,412710.0,136468.0,168580.0
720575940617508838,Unknown,30185,435268.0,151904.0,164000.0
720575940626238716,others,73113,442552.0,336500.0,163630.0
720575940626287644,Unknown,73337,422528.0,168760.0,174800.0
720575940626951434,others,76860,410028.0,133734.0,160480.0
720575940619357275,KCab,37548,441340.0,162848.0,174800.0
720575940606850434,KCapbp-ap2,3776,426664.0,161968.0,174800.0
720575940624538599,others,64763,447026.9090909091,321934.54545454547,170352.72727272726
720575940618531099,KCapbp-ap1,34395,423860.0,163612.0,174800.0
720575940621935850,Unknown,50494,422792.0,162972.0,174800.0
720575940639624253,KCab,123425,426336.0,166452.0,174800.0
720575940615698315,Unknown,23886,417764.0,273128.0,166400.0
720575940627044337,KCapbp-ap2,77430,422492.0,165552.0,174800.0
720575940627750799,Unknown,81610,406668.5,204764.5,166375.0
720575940622175401,others,51827,428224.0,314496.0,165000.0
720575940626560601,Unknown,74653,435036.0,165656.0,174800.0
720575940618865005,Unknown,35703,437128.0,153252.0,163320.0
720575940607879691,others,5026,413213.6,217184.0,162600.0
720575940612099309,Unknown,12679,437728.0,154780.0,174800.0
720575940641254133,Unknown,126376,422008.5714285714,221040.57142857145,164457.14285714287
720575940619646191,Unknown,38523,402888.0,299450.0,165860.0
720575940632342497,KCapbp-ap1,104588,422612.0,164892.0,174800.0
720575940618875819,KCapbp-m,35746,429172.0,161964.0,174800.0
720575940633246399,Unknown,108309,403072.0,293152.0,163840.0
720575940623398397,Unknown,58618,425064.0,171196.0,174800.0
720575940639023011,Unknown,122097,422636.0,161352.0,174800.0
720575940604163761,Unknown,499,442882.0,97700.0,170120.0
720575940629602871,others,91488,423666.6666666667,233284.0,173693.33333333334
720575940630006007,Unknown,93481,406388.0,215546.66666666663,165053.33333333334
720575940638201919,others,120322,421024.0,309984.0,168320.0
720575940627410451,others,79749,414712.0,315412.0,164680.0
720575940614173802,others,18877,413084.0,102616.0,168640.0
720575940625430302,KCapbp-ap2,69158,428940.0,170508.0,174800.0
720575940627480363,KCapbp-m,80147,429436.0,161532.0,174800.0
720575940639309390,Unknown,122794,431188.0,156244.0,174800.0
720575940615858644,Unknown,24399,426936.0,158596.0,174800.0
720575940617228315,Unknown,29130,430880.0,173676.0,174800.0
720575940618917953,Unknown,35898,449632.0,104272.0,161880.0
720575940632008109,Unknown,103232,412703.0,236310.0,165615.0
720575940622516715,KCab,53755,427256.0,170268.0,174800.0
720575940607722179,KCab,4822,426172.0,165272.0,174800.0
720575940628291240,Unknown,84638,408610.0,184511.0,172330.0
720575940633596826,Unknown,109392,422216.0,167528.0,174800.0
720575940627985402,KCab,82933,431800.0,160736.0,174800.0
720575940654879137,Unknown,133290,426728.0,172664.0,174800.0
720575940610308757,KCapbp-m,8621,422500.0,167220.0,174800.0
720575940608089522,Unknown,5310,445368.6666666667,216516.0,164966.66666666666
720575940643287240,Unknown,127965,421632.0,166404.0,174800.0
720575940634743903,KCapbp-ap1,112283,425228.0,161780.0,174800.0
720575940626222609,Unknown,73043,439608.0,163996.0,174800.0
720575940611440346,Unknown,10956,400554.6666666667,130432.0,169040.0
720575940627575464,Unknown,80670,423280.0,171168.0,174800.0
720575940635688846,others,114780,404145.3333333333,97254.66666666669,166426.66666666666
720575940630941783,others,98233,418374.0,123202.0,170160.0
720575940615638540,KCab,23695,426140.0,166644.0,174800.0
720575940612058543,others,12568,442600.0,314034.0,161040.0
720575940615345339,Unknown,22758,426088.0,172208.0,174800.0
720575940622820330,Unknown,55373,439536.0,168068.0,174800.0
720575940629765451,KCab,92214,426204.0,166836.0,174800.0
720575940613757224,Unknown,17804,433488.0,164712.0,174800.0
720575940612938645,others,15283,433134.0,234134.0,169900.0
720575940624520254,KCab,64671,439932.0,159648.0,174800.0
720575940621880609,Unknown,50214,429848.0,159476.0,174800.0
720575940619355185,Unknown,37540,432324.0,156020.0,174800.0
720575940612429714,others,13632,441440.0,337838.0,160380.0
720575940619440816,Unknown,37825,416152.0,271800.0,169400.0
720575940635422320,KCab,114063,438456.0,160220.0,174800.0
720575940623430365,Unknown,58787,428638.0,175214.0,171040.0
720575940630543980,Unknown,96093,413437.3333333333,115706.66666666669,174733.33333333334
720575940617722944,others,31032,405082.0,125704.0,171640.0
720575940620499115,others,42408,405996.0,120632.0,165560.0
720575940621361012,others,47251,433170.6666666667,97998.66666666669,169586.66666666666
720575940620342768,Unknown,41673,432632.0,157756.0,174800.0
720575940619766613,KCab,39064,431596.0,162544.0,174800.0
720575940630669562,Unknown,96759,433943.4285714286,191561.7142857143,162520.0
720575940621796390,Unknown,49761,420472.0,162336.0,174800.0
720575940632407635,Unknown,104938,429100.0,172028.0,174800.0
720575940615980850,Unknown,24834,425860.0,172772.0,174800.0
720575940625981028,Unknown,71884,422492.0,171892.0,174800.0
720575940612980990,Unknown,15457,419716.0,164448.0,174800.0
720575940639785379,others,123806,418624.0,323776.0,168800.0
720575940635508984,others,114270,448980.0,104840.0,161880.0
720575940629486075,others,90899,405617.6,312289.6,174216.0
720575940631716409,Unknown,102008,433068.0,158076.0,174800.0
720575940636426126,Unknown,116429,439740.0,168692.0,174800.0
720575940616776633,others,27499,446602.0,118568.0,162220.0
720575940633032599,KCapbp-m,107518,426992.0,162148.0,174800.0
720575940614326439,KCapbp-m,19388,431700.0,159740.0,174800.0
720575940615959252,Unknown,24737,429516.0,158524.0,174800.0
720575940622275079,KCab,52417,433208.0,166396.0,174800.0
720575940617566769,others,30402,445028.0,301816.0,164160.0
720575940614740374,Unknown,20752,448400.0,195488.0,167580.0
720575940631994439,Unknown,103155,432500.0,172404.0,174800.0
720575940631836728,Unknown,102455,415466.0,99960.0,171180.0
720575940619734720,KCab,38927,425588.0,165796.0,174800.0
720575940618889387,KCab,35800,426504.0,165600.0,174800.0
720575940649536121,Unknown,132186,430516.0,172776.0,174800.0
720575940605994674,others,2533,402752.0,296448.0,172520.0
720575940618181445,Unknown,32944,426668.0,158840.0,174800.0
720575940639126069,Unknown,122362,421568.0,163948.0,174800.0
720575940617010900,KCapbp-ap2,28382,436592.0,169688.0,174800.0
720575940633176749,Unknown,107984,423636.0,217188.0,173640.0
720575940627261114,others,78830,424550.0,278804.0,167100.0
720575940626647960,Unknown,75113,431788.0,156932.0,174800.0
720575940635802991,Unknown,115085,406952.0,137600.0,162520.0
720575940637898429,Unknown,119645,420044.0,167684.0,174800.0
720575940618887151,KCab,35788,426728.0,167172.0,174800.0
720575940626668165,Unknown,75235,422152.0,164000.0,174800.0
720575940605557438,KCapbp-m,1833,430988.0,168596.0,174800.0
720575940622844810,Unknown,55488,403057.3333333333,110450.66666666669,172693.33333333334
720575940620378657,KCab,41835,434504.0,163208.0,174800.0
720575940626416205,others,73987,439457.0,139739.0,160040.0
720575940630649448,others,96651,418812.5714285714,312068.5714285714,166217.14285714287
720575940644609440,Unknown,129045,442241.3333333333,102822.66666666669,167253.33333333334
720575940625346023,KCapbp-m,68756,435784.0,168208.0,174800.0
720575940624412222,Unknown,64174,404960.0,295840.0,165480.0
720575940620236270,Unknown,41205,420580.0,170292.0,174800.0
720575940613876447,Unknown,18140,432224.0,172500.0,174800.0
720575940623989577,Unknown,61726,437899.5,108669.0,168515.0
720575940640630589,others,125535,436006.0,313876.0,166660.0
720575940605412738,Unknown,1655,425196.0,171944.0,174800.0
720575940630290629,Unknown,94887,423520.0,163748.0,174800.0
720575940614290956,others,19252,421152.0,88288.0,170440.0
720575940647589172,Unknown,131590,411132.5714285714,203613.14285714287,170468.57142857142
720575940625336556,Unknown,68710,410396.0,189634.0,173960.0
720575940623099943,KCab,56916,438392.0,159972.0,174800.0
720575940623368644,Unknown,58453,428836.0,172172.0,174800.0
720575940628675628,others,86778,404864.0,291680.0,166840.0
720575940624991109,others,67050,423520.0,256572.0,160400.0
720575940626698377,Unknown,75402,429848.0,173364.0,174800.0
720575940614795935,Unknown,20961,420405.3333333333,211357.3333333333,171093.33333333334
720575940638966249,others,121981,409111.2,111568.0,165288.0
720575940613784574,Unknown,17893,432108.0,163784.0,174800.0
720575940616028390,KCapbp-ap1,25017,422552.0,164628.0,174800.0
720575940630157643,others,94204,441728.0,342624.0,172160.0
720575940620283227,Unknown,41404,428068.0,159584.0,174800.0
720575940620889302,KCab,44625,424732.0,167240.0,174800.0
720575940620936925,KCapbp-ap1,44919,431100.0,170208.0,174800.0
720575940623111679,Unknown,56976,419288.0,169284.0,174800.0
720575940648652676,Unknown,132040,432072.0,149529.0,168740.0
720575940632351457,KCapbp-m,104622,423076.0,167652.0,174800.0
720575940617411451,KCab,29805,429652.0,166900.0,174800.0
720575940625455134,Unknown,69292,436920.0,163832.0,174800.0
720575940609533538,Unknown,7352,421332.0,169824.0,174800.0
720575940632525920,Unknown,105473,421062.0,236142.0,170700.0
720575940626779722,Unknown,75832,423364.0,163560.0,174800.0
720575940620774977,KCapbp-ap2,44022,429996.0,169656.0,174800.0
720575940623381286,others,58521,440820.0,316670.5,166810.0
720575940619675712,Unknown,38652,415700.0,197032.0,165333.33333333334
720575940620329152,KCapbp-ap2,41607,436292.0,167232.0,174800.0
720575940617913152,Unknown,31757,417318.0,139115.0,168000.0
720575940634992735,KCab,112879,423324.0,165884.0,174800.0
720575940633510431,Unknown,109109,414100.0,194556.0,172640.0
720575940618112459,KCab,32644,426988.0,165292.0,174800.0
720575940631565359,KCab,101340,430008.0,168212.0,174800.0
720575940630114156,others,93998,425400.0,317526.4,163136.0
720575940605876866,Unknown,2346,423876.0,190304.0,161660.0
720575940631093007,Unknown,99017,435436.0,165584.0,174800.0
720575940614176927,KCapbp-m,18889,428680.0,161196.0,174800.0
720575940628301303,KCab,84707,426196.0,164520.0,174800.0
720575940628257874,Unknown,84474,441426.6666666667,104752.0,165720.0
720575940608535747,KCapbp-ap2,5908,428204.0,160984.0,174800.0
720575940611881139,others,12114,426780.0,329640.0,163040.0
720575940624250160,Unknown,63234,429712.0,171464.0,174800.0
720575940632305711,others,104440,411232.0,309504.0,168840.0
720575940624157001,Unknown,62700,432366.0,100456.0,160160.0
720575940631065874,Unknown,98886,438008.0,110721.33333333331,169440.0
720575940634526560,others,111751,446509.3333333333,325113.3333333333,168600.0
720575940614443788,Unknown,19770,436192.0,166500.0,174800.0
720575940621882308,Unknown,50224,400864.0,289696.0,171520.0
720575940622973189,Unknown,56157,420361.0,151903.0,171920.0
720575940624247787,Unknown,63222,401514.0,117444.0,167080.0
720575940634911374,others,112678,446752.0,88704.0,174480.0
720575940617259387,others,29228,402204.0,98492.0,171060.0
720575940630297292,others,94922,430841.3333333333,328137.3333333333,161026.66666666666
720575940627799802,others,81891,441120.0,332694.0,163540.0
