root_id,cell_type,side,x,y,z
7.20575940634698e+17,R8,right,831812.0,9.2,371.6
7.205759406208179e+17,R1-6,right,545142.6666666666,241.8,359.4
7.205759406253635e+17,R1-6,right,818976.0,286.18,89.6
7.205759406415699e+17,R1-6,right,887404.0,295.12,352.0
7.205759406447059e+17,R1-6,right,866752.0,423.98,265.4
7.205759406151898e+17,R1-6,right,863584.0,437.38,263.6
7.205759406595914e+17,R8,right,845788.0,247.7,220.6
7.205759406461644e+17,R7,right,831468.0,498.6,384.2
7.205759406290112e+17,R7,right,812240.0,504.12,235.6
7.205759406149057e+17,R1-6,right,862844.0,306.16,200.8
7.205759406272659e+17,R8,right,827950.0,4.27,315.2
7.205759406284298e+17,R1-6,right,860268.0,54.43,297.4
7.205759406223933e+17,R1-6,right,821146.0,460.34,317.7
7.205759406058618e+17,R1-6,right,876344.0,164.18,393.0
7.205759406382687e+17,R1-6,right,504068.0,361.52,464.1
7.205759406127334e+17,R1-6,right,822392.0,186.22,82.0
7.20575940615199e+17,R8,right,827944.0,165.62,278.0
7.205759406092196e+17,R1-6,right,789822.0,161.27,382.4
7.205759406134744e+17,R1-6,right,842080.0,35.88,213.6
7.205759406293775e+17,R1-6,right,870672.0,36.08,362.2
7.205759406347817e+17,R1-6,right,872324.0,223.0,303.0
7.205759406265857e+17,R1-6,right,876478.0,271.26,282.3
7.205759406204147e+17,R1-6,right,629240.0,155.65333333333314,477.66666666666674
7.205759406268627e+17,R1-6,right,813908.0,468.46,69.2
7.205759406243996e+17,R7,right,797662.0,325.65,299.7
7.205759406325046e+17,R1-6,right,660270.6666666666,179.69333333333313,432.33333333333326
7.205759406326751e+17,R1-6,right,780574.0,324.97,398.4
7.205759406248371e+17,R8,right,541238.0,9.295,257.3
7.205759406215201e+17,R1-6,right,879364.0,252.66,448.0
7.205759406269568e+17,R8,right,514866.4,352.1,120.64
7.205759406130076e+17,R1-6,right,706639.0,432.345,384.05
7.205759406272526e+17,R1-6,right,386364.8571428572,274.1557142857142,390.6428571428571
7.205759406209793e+17,R1-6,right,865140.0,286.32,422.8
7.205759406181656e+17,R1-6,right,797677.3333333334,219.01333333333343,270.0
7.205759406264865e+17,R1-6,right,873172.0,123.86,389.6
7.205759406308819e+17,R1-6,right,689697.3333333334,187.56666666666658,281.4666666666667
7.205759406456717e+17,R1-6,right,873220.0,104.08,272.4
7.20575940609479e+17,R8,right,813692.0,32.94,379.2
7.205759406187569e+17,R1-6,right,732626.4,245.5520000000001,497.68
7.205759406454341e+17,R1-6,right,851656.0,426.76,37.6
7.205759406136211e+17,R1-6,right,815812.0,96.98,266.0
7.205759406062081e+17,R1-6,right,866788.0,74.32,315.4
7.205759406223647e+17,R1-6,right,872204.0,253.28,296.2
7.205759406255514e+17,R1-6,right,461966.0,502.32,293.8
7.205759406158478e+17,R1-6,right,812084.0,380.3,59.6
7.205759406151796e+17,R1-6,right,817120.0,114.68,120.8
7.205759406296225e+17,R7,right,614189.3333333334,68.19333333333314,430.13333333333327
7.205759406293153e+17,R8,right,817932.0,8.18,356.4
7.205759406326464e+17,R1-6,right,800808.0,491.94,53.6
7.20575940625115e+17,R8,right,832596.0,190.84,256.6
7.205759406279273e+17,R1-6,right,852248.0,471.66,350.6
7.205759406330145e+17,R1-6,right,666306.0,72.47,340.0
7.205759406284312e+17,R1-6,right,776256.0,80.19,307.2
7.205759406311636e+17,R1-6,right,822272.0,213.82,54.2
7.205759406331642e+17,R1-6,right,788766.0,260.41,257.6
7.205759406182234e+17,R1-6,right,875280.0,350.89,262.9
7.205759406255116e+17,R1-6,right,865040.0,18.7,371.0
7.205759406187584e+17,R1-6,right,863348.0,376.62,187.8
7.205759406362621e+17,R1-6,right,845008.0,374.84,20.8
7.205759406247421e+17,R1-6,right,680472.0,263.1533333333334,403.13333333333327
7.205759406115018e+17,R1-6,right,799772.0,415.64,437.5
7.205759406215982e+17,R1-6,right,689395.0,205.3,449.85
7.205759406181865e+17,R7,right,837576.0,409.28,205.8
7.205759406348718e+17,R1-6,right,862388.0,134.44,411.2
7.205759406272755e+17,R1-6,right,849792.0,393.4,66.0
7.205759406210828e+17,R1-6,right,824832.0,328.28,338.3
7.205759406213491e+17,R1-6,right,874628.0,263.08,243.4
7.205759406262095e+17,R1-6,right,872700.0,275.48,255.6
7.205759406203269e+17,R1-6,right,833410.6666666666,239.72666666666657,445.0666666666667
7.205759406393197e+17,R1-6,right,813484.0,117.44,29.8
7.20575940615465e+17,R1-6,right,862920.0,276.4,297.6
7.205759406248504e+17,R1-6,right,694561.3333333334,400.06,116.53333333333343
7.205759406211583e+17,R1-6,right,852308.0,72.02,259.0
7.205759406207078e+17,R1-6,right,835190.0,433.45,219.2
7.205759406353368e+17,R1-6,right,875496.0,333.76,438.4
