root_id,cell_type,index_id,x,y,z
720575940629644666,Unknown,91649,641648.0,176096.0,143760.0
720575940625642340,KCab,70137,635080.0,175532.0,143760.0
720575940630612620,KCab,96474,630812.0,176756.0,143760.0
720575940618739621,KCapbp-m,35242,629132.0,167588.0,143760.0
720575940608447241,KCab,5816,636152.0,172568.0,143760.0
720575940617807517,Unknown,31330,641776.0,174948.0,143760.0
720575940619651019,KCapbp-ap2,38542,638048.0,174836.0,143760.0
720575940625300254,Unknown,68535,636656.0,168788.0,143760.0
720575940614614203,KCapbp-ap2,20266,636108.0,170232.0,143760.0
720575940618419776,KCapbp-m,33945,624816.0,169360.0,143760.0
720575940632964269,KCab,107285,623412.0,175528.0,143760.0
720575940626855171,KCapbp-ap1,76286,635484.0,169440.0,143760.0
720575940604630496,KCab,781,627700.0,176796.0,143760.0
720575940617238457,KCab,29152,625072.0,176044.0,143760.0
720575940606549961,KCab,3284,623620.0,173400.0,143760.0
720575940619684688,Unknown,38702,631200.0,169172.0,143760.0
720575940630969555,KCab,98380,634000.0,174196.0,143760.0
720575940630935570,Unknown,98194,637096.0,177784.0,143760.0
720575940620004129,Unknown,40078,636576.0,180676.0,143760.0
720575940652822945,KCab,132885,632384.0,178628.0,143760.0
720575940639056061,Unknown,122195,639068.0,173672.0,143760.0
720575940628309186,KCab,84760,633516.0,177784.0,143760.0
720575940631432403,KCapbp-m,100719,622212.0,176004.0,143760.0
720575940614890902,KCapbp-m,21247,629496.0,167624.0,143760.0
720575940624014077,KCab,61877,634300.0,175352.0,143760.0
720575940625376329,others,68894,641326.0,106896.0,144440.0
720575940638995005,KCapbp-m,122048,627288.0,167396.0,143760.0
720575940621376196,KCab,47337,626240.0,175676.0,143760.0
720575940606454108,KCab,3151,632096.0,176500.0,143760.0
720575940637954532,Unknown,119752,623528.0,179840.0,143760.0
720575940608281180,KCapbp-ap2,5571,637096.0,170748.0,143760.0
720575940629140071,KCab,89218,634900.0,174664.0,143760.0
720575940618846001,Unknown,35633,633376.0,179228.0,143760.0
720575940617452689,Unknown,29950,640676.0,172948.0,143760.0
720575940622013564,Unknown,50872,640028.0,177676.0,143760.0
720575940607330499,KCapbp-m,4379,629332.0,167776.0,143760.0
720575940622861971,KCab,55561,634220.0,175692.0,143760.0
720575940606891221,KCab,3827,633688.0,172596.0,143760.0
720575940621919428,KCapbp-ap2,50410,622992.0,177152.0,143760.0
720575940628761039,KCab,87212,624680.0,175712.0,143760.0
720575940615876294,Unknown,24454,630168.0,166536.0,143760.0
720575940618693035,others,35043,628442.0,102754.0,144940.0
720575940633802009,KCapbp-m,110010,621300.0,175384.0,143760.0
720575940631573039,KCab,101378,628680.0,174992.0,143760.0
720575940621475085,KCab,47879,626248.0,172904.0,143760.0
720575940627626244,Unknown,80901,628928.0,168308.0,143760.0
720575940608456715,Unknown,5828,635000.0,167876.0,143760.0
720575940614854294,KCab,21154,630548.0,176696.0,143760.0
720575940624494996,Unknown,64569,625620.0,166024.0,143760.0
720575940660047489,KCab,133851,635384.0,171656.0,143760.0
720575940642948887,KCab,127761,620112.0,173000.0,143760.0
720575940635288943,Unknown,113759,640296.0,171420.0,143760.0
720575940619794512,Unknown,39180,638832.0,178264.0,143760.0
720575940619937718,Unknown,39774,632652.0,169736.0,143760.0
720575940621837601,KCab,50027,622628.0,172884.0,143760.0
720575940629020794,Unknown,88647,630556.0,181724.0,143760.0
720575940624642492,KCapbp-m,65256,638040.0,174228.0,143760.0
720575940619668053,Unknown,38612,625720.0,180176.0,143760.0
720575940618586459,KCab,34622,634596.0,174896.0,143760.0
720575940614981087,Unknown,21519,636200.0,167116.0,143760.0
720575940620143525,KCapbp-m,40765,631172.0,167740.0,143760.0
720575940620424641,Unknown,42031,633192.0,165864.0,143760.0
720575940619954091,Unknown,39837,636052.0,180164.0,143760.0
720575940626535434,Unknown,74536,637436.0,177448.0,143760.0
720575940629921654,Unknown,93015,639576.0,178024.0,143760.0
720575940631089935,Unknown,98994,621668.0,177568.0,143760.0
720575940610658674,Unknown,9286,642380.0,175084.0,143760.0
720575940621529980,Unknown,48163,628592.0,181744.0,143760.0
720575940633515420,others,109120,625834.0,138412.0,144420.0
720575940617973021,KCapbp-ap2,32001,635268.0,169960.0,143760.0
720575940627553691,KCapbp-ap2,80568,630956.0,167508.0,143760.0
720575940636356836,Unknown,116297,625868.0,165740.0,143760.0
720575940624527091,Unknown,64703,635912.0,180388.0,143760.0
720575940633140887,KCab,107850,627704.0,172160.0,143760.0
720575940629507706,Unknown,91030,629504.0,169762.0,143760.0
720575940629942844,Unknown,93142,639212.0,174532.0,143760.0
720575940625837060,KCab,71153,625240.0,172572.0,143760.0
720575940614327202,Unknown,19391,637488.0,178736.0,143760.0
720575940614224490,Unknown,19058,635264.0,167144.0,143760.0
720575940618183559,KCapbp-m,32954,628272.0,178796.0,143760.0
720575940627157008,KCapbp-ap2,78144,627644.0,179188.0,143760.0
720575940610691507,KCab,9352,628696.0,178680.0,143760.0
720575940629854764,Unknown,92652,630964.0,165428.0,143760.0
720575940635656670,KCab,114682,620716.0,174448.0,143760.0
720575940639057085,Unknown,122196,639536.0,176548.0,143760.0
720575940612896106,KCab,15126,632500.0,174960.0,143760.0
720575940622402311,KCab,53174,632532.0,176652.0,143760.0
720575940618337985,Unknown,33630,627996.0,180484.0,143760.0
720575940649228665,Unknown,132139,635360.0,177656.0,143760.0
720575940634967962,Unknown,112826,621112.0,177160.0,143760.0
720575940624837927,Unknown,66202,636508.0,178324.0,143760.0
720575940622732493,KCapbp-ap2,54907,631200.0,167340.0,143760.0
720575940659940225,KCapbp-ap2,133830,637392.0,174840.0,143760.0
720575940618198721,Unknown,33034,639400.0,169356.0,143760.0
720575940634849460,Unknown,112534,620240.0,170672.0,143760.0
720575940629498306,Unknown,90975,623332.0,167076.0,143760.0
720575940619060321,KCab,36452,632364.0,177684.0,143760.0
720575940629814060,KCapbp-m,92441,634816.0,170056.0,143760.0
720575940625099703,others,67692,634768.0,104446.66666666669,144840.0
720575940625741455,Unknown,70651,640288.0,177564.0,143760.0
720575940616440098,Unknown,26443,640592.0,176980.0,143760.0
720575940605290441,Unknown,1500,624580.0,166724.0,143760.0
720575940631798888,Unknown,102321,638232.0,167984.0,143760.0
720575940619090529,KCab,36594,622888.0,175336.0,143760.0
720575940616589888,KCab,26951,634316.0,173764.0,143760.0
720575940610191795,Unknown,8409,627376.0,180120.0,143760.0
720575940638468678,Unknown,120877,635496.0,177992.0,143760.0
720575940625024125,KCab,67257,634304.0,174292.0,143760.0
720575940629270060,KCapbp-m,89861,637292.0,174488.0,143760.0
720575940629693239,Unknown,91871,624756.0,180404.0,143760.0
720575940630537676,KCab,96054,633008.0,174376.0,143760.0
720575940604997152,Unknown,1169,638336.0,175680.0,143760.0
720575940652703393,Unknown,132853,639248.0,168272.0,143760.0
720575940609651554,KCapbp-m,7524,637504.0,172792.0,143760.0
720575940627367189,Unknown,79503,630212.0,180860.0,143760.0
720575940618371777,Unknown,33759,638216.0,179584.0,143760.0
720575940630679895,Unknown,96835,636392.0,176996.0,143760.0
720575940639071029,Unknown,122239,624612.0,167096.0,143760.0
720575940620862273,Unknown,44469,637456.0,177256.0,143760.0
720575940624392220,KCab,64077,624224.0,175300.0,143760.0
720575940636488878,KCab,116538,632840.0,170856.0,143760.0
720575940617771521,Unknown,31213,628500.0,171648.0,143760.0
720575940613042403,Unknown,15656,640632.0,171160.0,143760.0
720575940621709132,Unknown,49244,631256.0,181064.0,143760.0
720575940631627843,Unknown,101641,641980.0,176776.0,143760.0
720575940624296376,Unknown,63499,631772.0,165588.0,143760.0
720575940612758934,KCapbp-m,14677,627900.0,178996.0,143760.0
720575940625768073,KCab,70785,619976.0,172776.0,143760.0
720575940637714264,Unknown,119254,633604.0,181820.0,143760.0
720575940627332100,KCab,79304,632192.0,173052.0,143760.0
720575940619430326,KCab,37787,628388.0,175076.0,143760.0
720575940628188732,KCab,84078,633820.0,170892.0,143760.0
720575940628711631,KCab,86955,634832.0,174928.0,143760.0
720575940603050668,KCab,110,627648.0,175244.0,143760.0
720575940619652555,KCab,38550,628536.0,174628.0,143760.0
720575940620686761,Unknown,43476,627076.0,180020.0,143760.0
720575940621944583,Unknown,50531,641548.0,174616.0,143760.0
720575940625807108,KCab,70992,630620.0,173100.0,143760.0
720575940632197935,Unknown,104007,635228.0,167528.0,143760.0
720575940620813478,KCapbp-ap2,44218,626644.0,167388.0,143760.0
720575940628868943,Unknown,87836,635892.0,167012.0,143760.0
720575940611586453,KCab,11330,635072.0,173896.0,143760.0
720575940642347936,Unknown,127264,639424.0,174852.0,143760.0
720575940616878238,KCab,27879,634296.0,177504.0,143760.0
720575940646682932,KCab,131035,628144.0,172188.0,143760.0
720575940619722576,Unknown,38870,623356.0,179908.0,143760.0
720575940632932762,KCab,107183,632812.0,173308.0,143760.0
720575940628295242,Unknown,84667,620076.0,176116.0,143760.0
720575940628725455,Unknown,87031,627664.0,166560.0,143760.0
720575940630411535,KCapbp-ap1,95444,636436.0,176312.0,143760.0
720575940622972686,Unknown,56154,638868.0,177728.0,143760.0
720575940611532949,Unknown,11197,623000.0,168788.0,143760.0
720575940608768213,Unknown,6190,638544.0,168968.0,143760.0
720575940629971191,Unknown,93305,634156.0,180664.0,143760.0
720575940628175363,Unknown,84019,640840.0,175300.0,143760.0
720575940621857313,Unknown,50118,636324.0,167624.0,143760.0
720575940609226702,Unknown,6833,639468.0,170576.0,143760.0
720575940620828912,Unknown,44307,629748.0,166400.0,143760.0
720575940620576494,Unknown,42821,636356.0,180672.0,143760.0
720575940631553164,KCab,101286,629676.0,176152.0,143760.0
720575940639727067,KCab,123666,633288.0,176196.0,143760.0
720575940644479267,KCab,128926,632980.0,175760.0,143760.0
720575940644837655,KCab,129336,623192.0,173252.0,143760.0
720575940654752417,KCab,133259,635980.0,171476.0,143760.0
720575940627987756,KCab,82948,633372.0,172904.0,143760.0
720575940631408610,KCab,100617,632452.0,176880.0,143760.0
720575940621403844,Unknown,47512,623568.0,168248.0,143760.0
720575940623542972,Unknown,59474,623100.0,179036.0,143760.0
720575940624327196,KCab,63686,634160.0,172660.0,143760.0
720575940618517440,Unknown,34343,622392.0,179440.0,143760.0
720575940621146294,KCapbp-ap1,46099,637160.0,176076.0,143760.0
720575940609999217,KCab,8113,628488.0,172728.0,143760.0
720575940637826623,Unknown,119494,633764.0,167380.0,143760.0
720575940637869028,KCab,119595,624784.0,173924.0,143760.0
720575940612091601,KCab,12656,627888.0,175728.0,143760.0
720575940618015773,Unknown,32192,639004.0,173160.0,143760.0
720575940624574922,KCapbp-ap1,64920,638736.0,173668.0,143760.0
720575940626950147,Unknown,76852,642476.0,173040.0,143760.0
720575940637372894,Unknown,118455,621888.0,178964.0,143760.0
720575940631731620,Unknown,102078,640100.0,176792.0,143760.0
720575940621250486,KCab,46626,625828.0,171360.0,143760.0
720575940642162573,KCapbp-m,127117,622908.0,170108.0,143760.0
720575940615409625,KCab,22976,630364.0,172588.0,143760.0
720575940622302488,Unknown,52572,634476.0,180512.0,143760.0
720575940609163986,KCapbp-ap1,6745,628068.0,166952.0,143760.0
720575940645828740,KCab,130373,623760.0,171628.0,143760.0
720575940605184102,Unknown,1383,638920.0,175452.0,143760.0
720575940638662352,KCapbp-ap1,121326,638404.0,174308.0,143760.0
720575940620457904,Unknown,42191,640976.0,171640.0,143760.0
720575940613713704,Unknown,17702,638092.0,169052.0,143760.0
720575940623971819,KCapbp-m,61623,630028.0,167988.0,143760.0
720575940635959919,JO-E,115457,601148.0,303716.0,144760.0
720575940614008785,Unknown,18450,637900.0,176952.0,143760.0
720575940644946211,KCapbp-ap2,129454,635984.0,170532.0,143760.0
720575940636605530,KCab,116830,636512.0,172544.0,143760.0
720575940637726180,KCapbp-m,119273,623592.0,170300.0,143760.0
720575940627920071,KCapbp-ap2,82544,638532.0,171580.0,143760.0
720575940617908820,Unknown,31730,621332.0,177644.0,143760.0
720575940634858676,Unknown,112549,631776.0,166160.0,143760.0
720575940623985189,Unknown,61702,624236.0,179656.0,143760.0
720575940609405646,KCab,7165,620844.0,173312.0,143760.0
720575940629515306,Unknown,91078,621860.0,169968.0,143760.0
720575940638531637,KCab,121020,625648.0,173292.0,143760.0
720575940619995418,Unknown,40034,635684.0,180928.0,143760.0
720575940634920543,KCab,112703,627944.0,176692.0,143760.0
720575940639157968,KCapbp-m,122437,637640.0,174356.0,143760.0
720575940637774426,Unknown,119394,620824.0,169216.0,143760.0
720575940619781620,KCab,39127,628428.0,172148.0,143760.0
720575940621228894,KCab,46499,622564.0,173456.0,143760.0
720575940609935310,Unknown,8007,636624.0,177228.0,143760.0
720575940620172397,KCab,40888,630164.0,176016.0,143760.0
720575940626284157,Unknown,73323,630880.0,180172.0,143760.0
720575940626043454,Unknown,72220,630088.0,170516.0,143760.0
720575940636640602,KCapbp-m,116907,631956.0,179268.0,143760.0
720575940620956173,KCab,45037,633068.0,177144.0,143760.0
720575940605451552,KCab,1711,629244.0,174016.0,143760.0
720575940620012321,Unknown,40117,627604.0,180080.0,143760.0
720575940631342476,Unknown,100318,636364.0,168444.0,143760.0
720575940637186638,KCab,118040,628376.0,176564.0,143760.0
720575940613540767,KCab,17154,630104.0,177656.0,143760.0
720575940621680133,Unknown,49075,641440.0,171692.0,143760.0
720575940629632894,Unknown,91602,640152.0,177816.0,143760.0
720575940636135799,Unknown,115828,625036.0,166700.0,143760.0
720575940626252273,Unknown,73173,641284.0,171520.0,143760.0
720575940620947981,Unknown,44978,636740.0,180388.0,143760.0
720575940604766153,KCab,913,631460.0,176576.0,143760.0
720575940611748594,Unknown,11749,640324.0,170532.0,143760.0
720575940616647990,KCab,27133,628604.0,175228.0,143760.0
720575940629951292,Unknown,93195,630864.0,180848.0,143760.0
720575940646667828,Unknown,131025,636924.0,167916.0,143760.0
720575940617941046,KCab,31877,634556.0,174072.0,143760.0
720575940628300529,Unknown,84701,631796.0,179816.0,143760.0
720575940613774334,Unknown,17857,636964.0,169352.0,143760.0
720575940644843031,Unknown,129341,635984.0,168808.0,143760.0
720575940623756215,KCapbp-m,60500,626092.0,176784.0,143760.0
720575940613737647,KCapbp-ap2,17752,623808.0,176612.0,143760.0
720575940621090659,KCab,45773,621512.0,175028.0,143760.0
720575940648246649,KCapbp-ap1,131892,635656.0,169168.0,143760.0
720575940621516179,Unknown,48096,640328.0,171956.0,143760.0
720575940636560730,KCapbp-ap2,116710,624184.0,176700.0,143760.0
720575940617814429,KCab,31361,633036.0,171724.0,143760.0
720575940618876062,KCab,35749,631220.0,172088.0,143760.0
720575940621541514,KCab,48216,633364.0,171308.0,143760.0
720575940643281262,Unknown,127959,633436.0,181708.0,143760.0
720575940627205386,Unknown,78490,628380.0,165120.0,143760.0
720575940618359745,KCab,33711,621408.0,173904.0,143760.0
720575940627081994,Unknown,77666,635696.0,179184.0,143760.0
720575940612606673,KCapbp-m,14193,635576.0,176216.0,143760.0
720575940639100760,Unknown,122313,636912.0,177500.0,143760.0
720575940637320381,KCab,118346,624984.0,171776.0,143760.0
720575940618667143,Unknown,34925,640476.0,173348.0,143760.0
720575940626919409,KCapbp-ap2,76678,637788.0,174540.0,143760.0
720575940613738415,KCapbp-ap2,17755,637796.0,173536.0,143760.0
720575940627351751,Unknown,79425,635764.0,178980.0,143760.0
720575940621913897,KCapbp-m,50388,622028.0,170824.0,143760.0
720575940631088402,KCab,98986,629452.0,174212.0,143760.0
720575940659314817,KCab,133731,629072.0,172272.0,143760.0
720575940614861974,KCab,21180,624868.0,171448.0,143760.0
720575940615832577,Unknown,24324,631508.0,169856.0,143760.0
720575940628002348,Unknown,83026,634200.0,181884.0,143760.0
720575940610101210,KCab,8268,632728.0,175068.0,143760.0
720575940625156901,Unknown,67955,630668.0,181504.0,143760.0
720575940612853354,KCapbp-ap2,14974,637952.0,174000.0,143760.0
720575940619254448,KCapbp-m,37198,629628.0,167388.0,143760.0
720575940617811540,Unknown,31346,636724.0,178560.0,143760.0
720575940620205951,Unknown,41064,641124.0,177416.0,143760.0
720575940616702262,Unknown,27278,622660.0,168652.0,143760.0
720575940628685059,Unknown,86821,628640.0,166500.0,143760.0
720575940628365783,KCab,85138,626648.0,173300.0,143760.0
720575940628895831,KCab,87984,622800.0,171208.0,143760.0
720575940628128079,Unknown,83752,629888.0,166152.0,143760.0
720575940605167025,KCapbp-m,1361,628748.0,167792.0,143760.0
720575940621809246,Unknown,49856,619748.0,175304.0,143760.0
720575940630598395,Unknown,96388,638228.0,176940.0,143760.0
720575940616105302,Unknown,25281,636968.0,177232.0,143760.0
720575940626321482,Unknown,73508,632060.0,182168.0,143760.0
720575940631388231,KCapbp-ap2,100515,623000.0,169636.0,143760.0
720575940624429036,Unknown,64254,636624.0,176932.0,143760.0
720575940620816961,KCab,44236,636140.0,173964.0,143760.0
720575940621762330,Unknown,49539,629852.0,171376.0,143760.0
720575940619305808,Unknown,37396,640652.0,176476.0,143760.0
720575940613284063,KCab,16371,622416.0,173156.0,143760.0
720575940626526218,KCab,74493,629828.0,176376.0,143760.0
720575940603719712,Unknown,287,620956.0,169692.0,143760.0
720575940612563454,Unknown,14061,627544.0,180848.0,143760.0
720575940606399068,Unknown,3074,638880.0,169880.0,143760.0
720575940652342006,Unknown,132756,632204.0,180848.0,143760.0
720575940608662574,KCab,6068,620076.0,173924.0,143760.0
720575940623554748,KCapbp-m,59543,637284.0,173104.0,143760.0
720575940629967756,Unknown,93290,640340.0,170084.0,143760.0
720575940625667365,KCapbp-m,70275,637420.0,174240.0,143760.0
720575940615780353,KCapbp-m,24172,635972.0,170948.0,143760.0
720575940626951171,Unknown,76858,640380.0,177992.0,143760.0
720575940611611378,Unknown,11405,639628.0,172164.0,143760.0
720575940624232974,KCab,63149,632772.0,172600.0,143760.0
720575940617201113,Unknown,29033,620604.0,170784.0,143760.0
720575940622926472,Unknown,55898,635096.0,178976.0,143760.0
720575940609684946,KCab,7578,621024.0,172112.0,143760.0
720575940648235641,KCab,131885,628020.0,178288.0,143760.0
720575940622461149,Unknown,53460,637192.0,180500.0,143760.0
720575940623102396,Unknown,56933,627852.0,181140.0,143760.0
720575940625765306,Unknown,70767,636760.0,179008.0,143760.0
720575940629201423,KCab,89536,634232.0,177056.0,143760.0
720575940618758178,KCab,35314,634824.0,173128.0,143760.0
720575940622944461,Unknown,56006,637872.0,176740.0,143760.0
720575940625261834,KCapbp-ap2,68366,621788.0,176536.0,143760.0
720575940628152838,KCab,83902,624236.0,170784.0,143760.0
720575940609104579,KCab,6666,625224.0,171824.0,143760.0
720575940615696070,KCab,23878,632148.0,172268.0,143760.0
720575940625500304,Unknown,69515,629208.0,171748.0,143760.0
720575940610358501,KCab,8703,633388.0,171944.0,143760.0
720575940619795883,Unknown,39185,641676.0,173152.0,143760.0
720575940617856340,Unknown,31544,624064.0,180116.0,143760.0
720575940615964884,KCab,24759,628272.0,174616.0,143760.0
720575940619358257,Unknown,37551,622304.0,169268.0,143760.0
720575940608772821,KCab,6193,620776.0,171964.0,143760.0
720575940626002494,KCapbp-ap1,72004,625304.0,178556.0,143760.0
720575940620904780,KCab,44710,627704.0,176588.0,143760.0
720575940619519909,Unknown,38065,637316.0,167268.0,143760.0
720575940612607953,Unknown,14195,639116.0,173388.0,143760.0
720575940610386661,KCab,8750,629300.0,172880.0,143760.0
720575940628975482,Unknown,88399,641136.0,172508.0,143760.0
720575940620187305,KCab,40970,630956.0,175276.0,143760.0
720575940622981646,Unknown,56216,638680.0,179236.0,143760.0
720575940605792946,Unknown,2183,631520.0,165212.0,143760.0
720575940615136059,KCab,22075,624468.0,173664.0,143760.0
720575940635386616,Unknown,113993,634700.0,167728.0,143760.0
720575940622637548,KCab,54344,634028.0,174508.0,143760.0
720575940620354849,KCab,41744,630636.0,175340.0,143760.0
720575940630413087,KCab,95452,628584.0,177844.0,143760.0
720575940624158906,KCab,62708,624056.0,171268.0,143760.0
720575940621382852,KCab,47376,624552.0,175456.0,143760.0
720575940615289759,KCapbp-ap1,22589,628556.0,166768.0,143760.0
720575940619444139,KCab,37835,634088.0,177988.0,143760.0
720575940605171121,Unknown,1365,621088.0,178324.0,143760.0
720575940622857447,KCab,55536,627500.0,173840.0,143760.0
720575940624562836,Unknown,64854,635964.0,181008.0,143760.0
720575940629633150,Unknown,91604,621424.0,177332.0,143760.0
720575940620051580,KCab,40338,633812.0,178520.0,143760.0
720575940617855133,Unknown,31541,620804.0,170656.0,143760.0
720575940625333822,Unknown,68695,634628.0,167432.0,143760.0
720575940610690162,KCab,9350,631852.0,177336.0,143760.0
720575940628147718,Unknown,83875,641416.0,175268.0,143760.0
720575940619672656,Unknown,38636,633952.0,166144.0,143760.0
720575940628773113,KCab,87282,634348.0,176624.0,143760.0
720575940621225910,KCab,46484,629844.0,178840.0,143760.0
