root_id,cell_type,x,y,z,PC1,PC2,x_axis,y_axis
720575940641840948,R1-6,833368,273400,79040,216787.7794105254,-656840.8391427753,243.97825750143252,350.6549994471419
720575940616111366,R1-6,838648,221724,135160,159650.73119947515,-695255.0911473554,123.86035764972699,225.91835466066613
720575940632860812,R1-6,866744,256828,162440,190270.49529661326,-738005.8126221015,188.23158214346213,87.100564890214
720575940620367832,R1-6,832056,344888,96200,286211.825377851,-676186.9496745497,389.9268296082893,287.8353741394793
720575940644535200,R7,819844,197528,156800,134554.6876393849,-695350.5063153635,71.10152355857488,225.60852777876704
720575940625608124,R1-6,827988,295344,92680,237560.04420135517,-665416.9930983325,287.64731111830184,322.8069843546984
720575940607890121,R8,867184,264656,133040,200901.4978089732,-717956.7339655354,210.5808937562366,152.20282960129111
720575940611110702,R1-6,847346,338516,145720,274168.43569706165,-721665.9941244978,364.6082889967996,140.15832417101626
720575940623633251,R1-6,826084,353578,86400,296143.15254172013,-665989.5979749474,410.80522985846954,320.94765331556226
720575940621579174,R1-6,847088,205268,91080,147138.13359061442,-667413.3753890439,97.5554120229568,316.3244416613046
720575940621707430,R1-6,799388,275448,78760,220771.42866398933,-633633.0938111319,252.3529915322213,426.0139127323216
720575940640368189,R1-6,803328,308428,80280,253168.42141635632,-641050.7756945244,320.46044287537006,401.92762439023727
720575940616688652,R1-6,823936,381596,77400,324984.03397103195,-661109.6107015172,471.4367503102208,336.7936793950447
720575940639674200,R8,831276,255416,134520,193606.23597065132,-693459.0970214478,195.2442328974063,231.75020793468576
720575940632974417,R1-6,845504,272260,76560,215211.6440794895,-663223.2137647341,240.66478451369966,329.9305038610096
720575940632055311,R1-6,844488,273240,76560,216242.810370346,-662636.3970902605,242.8325816459219,331.8359826679343
720575940637268110,R1-6,847848,235908,145160,172244.66218236182,-710319.4857639879,150.33628855455638,177.0020816067448
720575940616946630,R7,834618,246880,142800,184125.4304398834,-700778.7266168182,175.31295389517686,207.9823095854629
720575940622891945,R1-6,810072,335172,90360,278372.8745566033,-655875.2562781076,373.4471839288163,353.7903869795503
720575940627135674,R1-6,863352,211112,152160,146045.70924385544,-723241.9905997496,95.25883349137311,135.0408351595215
720575940622038132,R1-6,870124,373932,134520,309165.837965109,-733053.5676614528,438.1825213438278,103.18122215456478
720575940615200510,R1-6,811624,369076,94840,311533.20672371535,-663897.488781131,443.15938613404177,327.74103513990406
720575940621300102,R1-6,814168,374456,90480,317161.6839571709,-663082.9152174528,454.99200412558633,330.38607358170077
720575940613094067,R1-6,815552,271352,85840,215094.62321541985,-649341.2957113138,240.41877424766426,375.007104102451
720575940628301224,R1-6,848716,321228,145120,256972.5348683429,-720268.2624448141,328.4577429277357,144.69696155004732
720575940616690444,R1-6,847584,386208,96920,326318.4344605563,-691867.0974745291,474.24202971091194,236.91966123968731
720575940624178323,R1-6,845088,386904,120000,324891.7277016312,-706888.4807623262,471.24269696706233,188.14305220541408
720575940618282937,R1-6,853636,320356,109680,259297.2690720542,-697967.5015074295,333.34497807561684,217.1107650306667
720575940619144000,R7,822968,240096,134520,178854.21654899837,-686094.1717200903,164.23140239634054,255.66518800731163
720575940622520670,R1-6,865408,306824,140200,242198.67628382947,-726546.1770644793,297.39900045782565,124.31166273387772
720575940623990825,R1-6,847024,380016,105320,319375.4900433651,-696863.4476408793,459.64603764811505,220.6957879789357
720575940624260646,R8,816324,320324,118000,260560.77457172025,-678457.5464611514,336.00121657275395,280.46241722781326
720575940618086356,R1-6,860776,277168,113320,215626.07863734133,-700724.8105408798,241.53604073490405,208.15738289970588
720575940634757145,R1-6,803864,261952,90000,206008.53494019675,-643317.9761270662,221.3173002363427,394.5656959325391
720575940622030006,R1-6,826176,310196,69600,254678.66901026186,-649160.4738441345,323.6354015915773,375.59425891710913
720575940632100394,R1-6,854512,260684,145160,196485.0203078366,-717600.5136102254,201.29623487397677,153.35952873266348
720575940617241275,R1-6,876216,274712,170440,206721.11335356673,-752220.2046407908,222.81533741490856,40.944373488138424
