root_id,cell_type,side,x,y,z
720575940621441024,R1-6,left,524324,311554,159480
720575940619875200,R8,left,504073.6,299864,148904
720575940628387840,R1-6,right,817656,255304,122300
720575940618317056,R1-6,left,293988,288956.8,170624
720575940620665728,R1-6,left,433152,213046.66666666666,165226.66666666666
720575940624434944,R1-6,right,871864,299092,135480
720575940614697728,R1-6,right,815252,217972,91120
720575940612906240,R1-6,right,835628,388024,91120
720575940614374912,R1-6,left,386187,272958,170460
720575940633903360,R1-6,left,119344,411188,149000
720575940623896576,R7,left,207244,187292,188880
720575940628498688,R7,left,210624,258244,168240
720575940630706048,R1-6,left,365456,315166.6666666667,159520
720575940624340480,R1-6,left,127616,381752,159760
720575940627869312,R7,left,262628,291170,180520
720575940640407680,R7,left,276916,333776,152160
720575940632704256,R1-6,left,165905.33333333334,290337.3333333333,190653.33333333334
720575940625733120,R1-6,left,181780,412188,149240
720575940633703680,R1-6,left,376293.3333333333,265960,140026.66666666666
720575940635019648,R1-6,right,856384,380972,134520
720575940629717248,R1-6,right,808916,372896,86480
720575940631100160,R1-6,left,369389.3333333333,290554.6666666667,142013.33333333334
720575940619386624,R1-6,right,860228,236820,132960
720575940614688256,R1-6,right,842356,255456,89640
720575940625125120,R1-6,right,572300,314018,183960
720575940622601984,R1-6,left,431730.6666666667,315241.3333333333,77426.66666666667
720575940625448960,R8,right,460609.3333333333,249820,209040
720575940615146496,R8,right,850064,293372,180960
720575940631601664,R1-6,left,119856,422740,153120
720575940625864832,R1-6,left,166848,262480,162240
720575940646267520,R1-6,right,833444,376004,109960
720575940624397312,R1-6,right,832124,199128,116000
720575940632176384,R1-6,right,816532,249546,80840
720575940618476288,R1-6,left,517573,306754,141770
720575940625229056,R1-6,right,818948,189372,134600
720575940605634176,R1-6,left,99360,363608,172800
720575940610363136,R8,left,238832,327608,171200
720575940641171712,R1-6,right,850348,376824,141080
720575940613973504,R1-6,right,849936,344864,103760
720575940628777344,R8,right,605660,201947.2,166304
720575940621750144,R8,left,209256,294536,131520
720575940636397696,R8,right,837176,296348,125840
720575940615916160,R8,right,824728,214472,143320
720575940624088320,R8,left,228804,303896,160320
720575940630970496,R1-6,right,863988,307416,158520
720575940631124480,R1-6,left,129000,416980,155240
720575940623146112,R1-6,right,809850,311750,150340
720575940624322304,R7,right,673709.3333333334,255273.33333333334,132826.66666666666
720575940627185664,R8,left,161500,244592,174400
720575940621526528,R1-6,left,174204,189652,181120
720575940626847872,R1-6,right,696766,200866,151960
720575940631077120,R1-6,left,222996,218334,187220
720575940616415616,R1-6,left,231132,271748,152680
720575940630778112,R1-6,left,684570.6666666666,262334.22222222225,139471.11111111112
720575940623012096,R1-6,left,396996,192192,148706.66666666666
720575940647676416,R1-6,left,216660,347494,124820
720575940615491712,R1-6,right,867448,272088,122640
720575940626304640,R1-6,left,173792,420392,149240
720575940630825984,R1-6,right,823372,364516,93120
720575940611869568,R1-6,left,178704,329456,141280
720575940627801472,R1-6,right,437306.6666666667,267377.3333333333,148200
720575940634240000,R1-6,right,847780,237212,145160
720575940661339776,R1-6,right,862404,221528,146160
720575940610004736,R1-6,left,92840,371564,168720
720575940628086528,R1-6,right,844876,188196,146640
720575940622522624,R1-6,left,176800,307464,143640
720575940626797312,R1-6,left,176688,260828,158960
720575940617533312,R8,right,645701.3333333334,325489.3333333333,137426.66666666666
720575940624180224,R1-6,right,419152.3333333333,201408.33333333334,123853.33333333333
720575940648098944,R1-6,left,109224,315756,186920
720575940609717760,R1-6,right,839436,385792,91120
720575940628826112,R8,right,581057.5,330156.5,145115
720575940618419584,R1-6,left,137208,403000,157680
720575940627832576,R1-6,left,188772,255952,151120
720575940623354240,R1-6,left,166352,299224,157280
720575940629315072,R1-6,left,197388,256376,144520
720575940626819328,R1-6,left,255665.33333333334,314804,176146.66666666666
720575940623875968,R8,left,283556,356188,201040
720575940633840640,R8,right,811600,226280,130120
720575940616597888,R1-6,left,207884,303048,135560
720575940630867968,R1-6,right,789709.3333333334,250813.33333333334,135360
720575940632440960,R1-6,right,863016,236292,139640
720575940614156032,R8,right,846768,238096,185680
720575940612531328,R7,right,442460,161197,173210
720575940606399616,R8,right,778960,374204,139280
720575940623122944,R1-6,right,729860,246066,85980
720575940623186048,R1-6,left,238284,276120,129920
720575940653436416,R7,left,207560,307556,197960
720575940609601280,R1-6,right,851240,316608,123440
720575940632724352,R1-6,left,176312,283716,148560
720575940636208256,R1-6,left,130678,382186,151400
720575940616799232,R7,left,209672,220148,171520
720575940632474880,R1-6,left,270005.3333333333,263289.3333333333,192693.33333333334
720575940632333312,R1-6,left,196159.2,283080,166776
720575940624372864,R1-6,left,210484,202084,160920
720575940626476800,R1-6,left,280872,252484,186300
720575940629247360,R1-6,right,814692,340624,81360
720575940622642560,R1-6,left,123554,375054,161600
720575940624444416,R8,left,198486,293762,175260
720575940643202432,R8,left,237946,344578,216340
720575940626242176,R8,left,305774,269360,117360
720575940641015424,R1-6,left,110792,389124,161080
720575940611766144,R1-6,left,158068,214256,186080
720575940633681280,R1-6,left,751888,280601.6,165892
720575940621905536,R8,left,204336,265212,165400
720575940632809856,R1-6,right,573858.6666666666,246905.33333333334,152186.66666666666
720575940638594816,R1-6,right,731050,291252,90240
720575940616760064,R8,left,198440,223596,201520
720575940630417024,R1-6,right,837256,178328,154720
720575940624294144,R7,right,707298,200506,109030
720575940645809664,R1-6,right,856384,352496,124000
720575940628478464,R1-6,left,379506.6666666667,282001.3333333333,99026.66666666667
720575940639793280,R1-6,right,854292,297624,103800
720575940626598656,R1-6,right,618247.2,292418.4,140576
720575940638809088,R1-6,left,257936,248962,158200
720575940625006976,R1-6,left,116876,380112,166400
720575940618688896,R1-6,left,459788,267108,140120
720575940634821376,R1-6,left,196120,392412,125440
720575940618115840,R1-6,right,846792,370168,101640
720575940614775936,R1-6,right,835494,335276,111620
720575940633053568,R1-6,right,870544,296512,118600
720575940630814464,R1-6,left,99712,365176,166320
720575940629253888,R1-6,right,630245,333803,125940
720575940620511744,R7,left,453100,300361,128400
720575940624326656,R1-6,right,682080,212666,122720
720575940616776192,R1-6,right,380827,287772,152550
720575940622897152,R7,right,490160,268178,149340
720575940636563072,R1-6,right,571984,277946,184760
720575940645192192,R8,right,821940,363916,131440
720575940621791104,R1-6,left,310619,214124,194070
720575940624254080,R1-6,left,201588,194436,161786.66666666666
720575940623435904,R1-6,right,832164,244988,92520
720575940633443968,R1-6,right,873548,268912,141320
720575940613551744,R1-6,left,207704,298072,141080
720575940631159040,R1-6,right,826634,239484,159200
720575940632339456,R1-6,right,684256,323590,106180
720575940619076352,R1-6,left,130288,277836,187240
720575940622751104,R8,right,833304,260784,135440
720575940624336384,R7,left,198180,286388,170000
720575940630223744,R8,right,819590.6666666666,198229.33333333334,174813.33333333334
720575940634248192,R1-6,right,698092,172448,138780
720575940632481536,R8,right,840392,282624,134520
720575940627270528,R1-6,left,216940,222364,141360
720575940620797696,R1-6,left,198188,167420,172640
720575940620961792,R7,right,506281.3333333333,286426.6666666667,183746.66666666666
720575940627995008,R1-6,right,862516,324736,132200
720575940637212544,R1-6,left,166916,358504,139800
720575940621605504,R1-6,right,422929.3333333333,264320,176786.66666666666
720575940623697408,R1-6,right,830548,285870,115300
720575940626949376,R1-6,left,167976,392936,141760
720575940624979456,R1-6,left,240132,263528,124440
720575940630383616,R7,left,431718,291826,153560
720575940607477504,R7,left,171104,213124,183360
720575940621329792,R1-6,right,862100,326396,145080
720575940628025216,R1-6,right,814808,208184,104200
720575940638936576,R1-6,right,641218,183730,182240
720575940632262656,R1-6,left,231408,252740,130360
720575940612334208,R8,left,229192,331564,216360
720575940618193664,R7,left,278292,242078.66666666666,212400
720575940612605056,R1-6,left,104668,266496,191960
720575940621826432,R8,right,420165.3333333333,190780,189666.66666666666
720575940639957632,R1-6,right,831490,258114,90960
720575940628119808,R1-6,right,780920,301418,100040
720575940620857728,R1-6,left,625419,252379,134250
720575940635759232,R1-6,right,808732,254888,87960
720575940624401152,R1-6,left,148488,245764,179280
720575940632306816,R1-6,right,851676,228564,136080
720575940624592384,R7,right,385824.8,202931.2,198712
720575940623581952,R8,right,498833.71428571426,118370.28571428571,148411.42857142858
720575940637002368,R1-6,left,228488,331436,135240
720575940635902592,R1-6,left,124676,432388,149240
720575940635877504,R1-6,right,843036,301196,71760
720575940617625216,R7,left,514780,258068,151120
720575940628437888,R8,left,187060,253972,183920
720575940629132160,R1-6,left,121376,340836,165440
720575940642471168,R1-6,left,205888,248436,147440
720575940617656704,R8,left,247172,280782,214760
720575940615051264,R1-6,left,191490.66666666666,364002,130646.66666666667
720575940622444288,R1-6,left,234064,254274,181700
720575940619735168,R7,left,155800,235408,176080
720575940655846784,R1-6,right,841736,379200,132360
720575940615468928,R8,right,836956,278552,146960
720575940645617152,R8,right,836216,324460,171560
720575940628519552,R1-6,left,319914.28571428574,286288,198680
720575940633177472,R1-6,right,396096.8,401012.8,137280
720575940609456384,R1-6,left,165356,220516,174840
720575940633086720,R1-6,right,843928,217208,134480
720575940626008448,R1-6,right,518588,292214,130860
720575940624602752,R1-6,left,407774,251620,136380
720575940638302208,R1-6,right,864644,228912,162560
720575940613710208,R8,right,798868,378784,128080
720575940619846528,R1-6,left,366362.6666666667,271760,129880
720575940640690304,R8,left,686416,242852,169020
720575940611659392,R1-6,left,375064,249252,159030
720575940618070400,R1-6,right,438021.77777777775,237132.44444444444,196608.88888888888
720575940622662144,R1-6,left,138612,325776,171840
720575940624704256,R1-6,right,844060,200168,161280
720575940627789952,R7,right,765256,389956,155560
720575940619577216,R1-6,right,873988,331920,143480
720575940622972416,R1-6,left,319122.6666666667,342313.3333333333,146720
720575940618167168,R1-6,right,857716,308576,132200
720575940621020160,R1-6,left,121048,298436,181520
720575940622734848,R1-6,right,533997.8,233031.2,65608
720575940615193856,R1-6,left,207188,361080,127080
720575940624978176,R8,left,231016,220360,145960
720575940634184704,R1-6,left,176068,295220,148080
720575940621351552,R1-6,right,764864,274981.3333333333,104026.66666666667
720575940617079808,R1-6,left,125848,399820,151040
720575940633915648,R1-6,right,845316,254868,110080
720575940626594816,R7,right,823260,252116,133080
720575940626639104,R1-6,left,269300,216086,148000
720575940618888448,R1-6,left,195732,192860,167520
720575940660884096,R7,left,273560,208156,147720
720575940624204416,R1-6,left,276350.4,233272.8,165088
720575940640152448,R8,left,453921.3333333333,283656,169946.66666666666
720575940625054720,R1-6,right,538252,250132,148860
720575940622806272,R8,left,356673.3333333333,299900,164013.33333333334
720575940612886656,R8,right,527602.6666666666,333055.3333333333,143980
720575940624684672,R8,right,524242,344608,173640
720575940633078784,R1-6,left,427484,355638,161360
720575940628883200,R1-6,left,122368,285996,186680
720575940607908224,R1-6,right,865616,284424,104360
720575940606514560,R1-6,right,881756,278720,161480
720575940640516864,R1-6,left,141400,247524,192560
720575940618310144,R1-6,left,144644,369880,149240
720575940628523520,R1-6,left,430384,304074,138500
720575940630756224,R1-6,left,280110.4,236123.2,180016
720575940627262976,R1-6,right,886244,289548,159960
720575940606616960,R1-6,right,814844,355776,80720
720575940629103616,R1-6,right,809212,266284,68640
720575940630797568,R1-6,left,292244,252305.33333333334,148786.66666666666
720575940636076288,R1-6,right,795576,348900,90760
720575940616173184,R1-6,left,91496,350076,176160
720575940623152256,R8,right,821721.3333333334,289910.6666666667,164653.33333333334
720575940631215488,R1-6,left,213154,304976,187180
720575940607613440,R1-6,right,844944,255438,98260
720575940614181376,R1-6,right,855260,360964,130960
720575940619255936,R1-6,left,164780,346892,148040
720575940620929408,R7,left,405249,228486,198530
720575940629143040,R1-6,left,127068,353528,160200
720575940621815424,R1-6,right,814526.6666666666,366673.3333333333,157013.33333333334
720575940622980096,R1-6,left,164868,210584,186880
720575940645370624,R1-6,right,848616,391952,103440
720575940637341568,R1-6,right,827820,345792,90560
720575940617932800,R1-6,left,172576,322904,144720
720575940632793600,R1-6,right,588184,255097.33333333334,152973.33333333334
720575940613486208,R8,left,204300,258124,168360
720575940631307008,R1-6,right,643926,261880,158220
720575940623051776,R1-6,left,361532,291926,140040
720575940645610240,R1-6,left,181684,241116,166560
720575940639034880,R1-6,left,215048,265824,144560
720575940612971904,R1-6,right,886736,277592,150440
720575940627163904,R1-6,left,185852,246468,155960
720575940622652032,R1-6,left,236536,257132,135760
720575940633027456,R1-6,left,238266.66666666666,218317.33333333334,193026.66666666666
720575940633509504,R1-6,left,404102,258172,142280
720575940629127168,R8,right,725406,214782,137800
720575940628437760,R1-6,right,846450.6666666666,251376,201826.66666666666
720575940632408064,R1-6,right,870352,259944,130000
720575940631333888,R1-6,right,867620,313820,144480
720575940627982208,R8,right,753862,222388,154760
720575940637528192,R7,left,230038.66666666666,260383.33333333334,195580
720575940640344704,R1-6,right,858128,322168,145120
720575940617947392,R1-6,right,745390,216280,104840
720575940618232832,R1-6,left,466746,192850,169360
720575940622022784,R1-6,right,844340,195216,161280
720575940615155968,R1-6,right,673822.4,192299.2,138552
720575940635296896,R1-6,right,832220,315216,71120
720575940625410048,R1-6,right,848584,189048,156360
720575940624545792,R1-6,left,150592,422492,142160
720575940627272960,R1-6,right,603300,275422,120800
720575940644218752,R7,right,822712,293720,91200
720575940621038976,R1-6,right,838848,200664,114960
720575940628206592,R7,left,539873.3333333334,304456,128080
720575940624299392,R1-6,left,300496,272842,189380
720575940645210368,R1-6,left,452954,237040,176980
720575940621714304,R8,left,466154,314848,179740
720575940624262528,R1-6,left,112864,420900,162720
720575940621238400,R8,left,219412,179164,173800
720575940642420480,R1-6,left,151286,224598,192520
720575940613537024,R8,right,795222,392864,123780
720575940640148224,R8,left,279008,238256,177880
720575940621621120,R1-6,left,573221.3333333334,362689.3333333333,158733.33333333334
720575940610008064,R1-6,right,828224,205964,91080
720575940633533952,R1-6,left,117752,426564,166440
720575940609781760,R8,right,831560,219772,166000
720575940626370048,R1-6,right,566776,225756,180060
720575940622645760,R1-6,right,792492,347480,78640
720575940621071616,R1-6,right,809536,220004,91120
720575940611435520,R1-6,left,479351,292992,171510
720575940638415872,R7,left,214056,182908,157760
720575940622616704,R7,right,724637.3333333334,323612,107306.66666666667
720575940621687552,R1-6,left,91828,385960,178240
720575940627579136,R1-6,right,821892,334184,93453.33333333333
720575940621922176,R1-6,right,852936,273932,98440
720575940629837824,R7,right,582244,270185.3333333333,192560
720575940635668864,R1-6,left,105773.33333333333,328162.6666666667,181280
720575940618346240,R1-6,left,454608,336918,119360
720575940622652800,R1-6,left,207726,251570,143740
720575940619904384,R8,left,366164,307765.3333333333,165280
720575940625791488,R1-6,left,241456,283280,135280
720575940618713600,R7,right,823604,320916,135240
720575940614162944,R1-6,right,819228,181236,134600
720575940609362432,R1-6,right,813148,248412,99160
720575940636944256,R1-6,left,153384,400512,138240
720575940636957056,R1-6,left,447134,273742,135940
720575940626631808,R1-6,right,707936,322322,79520
720575940641374208,R1-6,right,856972,203208,157680
720575940619774208,R1-6,left,197456,394312,129320
720575940631269632,R1-6,right,776680,259736,167060
720575940633531008,R1-6,right,867672,334736,133440
720575940621508480,R1-6,left,335838,357778,137540
720575940639764608,R1-6,right,877970,292698,134500
720575940613138688,R1-6,left,138332,421156,149280
720575940621606144,R1-6,left,216524,344776,138160
720575940646194816,R1-6,right,858862,216944,137520
720575940615554432,R8,right,837156,238696,146320
720575940636913536,R1-6,right,818752,217180,91120
720575940621273216,R1-6,right,859480,245384,116240
720575940625132928,R1-6,left,116112,322668,176440
720575940640351872,R1-6,right,727284,296565,203050
720575940627307136,R7,right,779676,266440.6666666667,158513.33333333334
720575940631662336,R7,right,718272,371320,133320
720575940620703872,R1-6,left,254550.66666666666,288889.3333333333,219320
720575940610872192,R1-6,right,866572,303912,120800
720575940623330048,R1-6,right,632510.6666666666,333842.6666666667,188346.66666666666
720575940618606720,R8,right,722490.6666666666,181812,108973.33333333333
720575940632459648,R7,right,831016,268604,136160
720575940628453120,R1-6,right,811004,378912,79640
720575940613391872,R1-6,left,201408,224276,154280
720575940615868160,R1-6,right,651876,271316,184100
720575940623537664,R1-6,left,91828,384900,176760
720575940628572672,R1-6,right,866636,216932,159640
720575940614814592,R1-6,right,828260,293952,95480
720575940625615872,R1-6,left,204400,286164,133600
720575940617734144,R8,right,854348,265568,204480
720575940627191552,R1-6,left,168880,238620,172040
720575940620454656,R7,left,251980,306872,148400
720575940639847040,R1-6,right,828132,253968,89400
720575940628823296,R7,right,524135,259463,215590
720575940617365888,R1-6,right,465756.5,286252.5,124255
720575940628936960,R1-6,right,734129,344126,84140
720575940644489600,R1-6,left,230284,312128,131560
720575940618690688,R1-6,right,792408,272846.6666666667,144960
720575940625993728,R1-6,right,442114,165442,161913.33333333334
720575940629373952,R8,left,428278,270981.71428571426,133488.57142857142
720575940620461568,R8,left,238904,240652,141840
720575940629939328,R1-6,right,836984,374844,102640
720575940614335232,R7,right,542388,286212,169340
720575940615235328,R1-6,left,233300,175916,158720
720575940629857408,R1-6,right,628872,322064,93020
720575940614736384,R1-6,right,804468,295400,95880
720575940624327808,R7,left,442412,308366.6666666667,167840
720575940612828288,R1-6,left,165696,269724,162120
720575940629084800,R1-6,right,864576,351928,133000
720575940631052800,R1-6,left,179372,189276,177680
720575940613141120,R1-6,left,90860,370384,173120
720575940624058112,R8,left,568746,341410,176400
720575940631507968,R1-6,left,208260,318898,159740
720575940630922112,R1-6,left,145452,315460,160880
720575940632717312,R1-6,right,774244,211670.66666666666,113600
720575940644900352,R1-6,right,834756,369628,103360
720575940626833792,R1-6,left,460083,282290,177790
720575940626880512,R1-6,left,482676,378394,156900
720575940631197440,R7,right,758294.6666666666,328150.6666666667,170386.66666666666
720575940635589504,R8,right,827268,285084,125040
720575940615551872,R1-6,left,203568,300692,131840
720575940619216768,R8,left,205580,206236,212760
720575940630007168,R1-6,right,586495.2,222868.8,170048
720575940635609728,R7,right,832684,295240,123040
720575940627360512,R1-6,right,846880,309264,103800
720575940625416192,R1-6,right,869044,342696,151440
720575940633076224,R1-6,left,176364,378576,136160
720575940646389632,R1-6,left,195548,322466,134960
720575940635822720,R7,left,240144,239896,138440
720575940620549888,R1-6,left,206338,291496,188880
720575940621140352,R1-6,right,860176,363272,150360
720575940610215936,R1-6,right,582856,333710,141080
720575940617211264,R1-6,left,90936,368476,173600
720575940626288256,R1-6,right,821424,187536,134600
720575940627241344,R1-6,right,595071.2,246543.2,138320
720575940618158592,R1-6,right,846172,376044,131040
720575940618595072,R8,left,518518.6666666667,232856,179360
720575940618370432,R7,right,832736,313480,127560
720575940635864960,R1-6,left,216110,222435,211050
720575940632753664,R1-6,right,502101,138730,154640
720575940618410240,R1-6,left,382248,223898,126780
720575940622125440,R1-6,right,833868,309332,86600
720575940631230208,R1-6,left,278514,349750,181740
720575940625970944,R1-6,left,107932,438588,149240
720575940618236544,R1-6,left,187392,230828,160040
720575940661104256,R1-6,left,236812,250056,130900
720575940630707328,R1-6,left,200877.33333333334,210937.33333333334,155706.66666666666
720575940618657792,R8,left,151044,300844,181040
720575940613601792,R1-6,right,858912,337292,124200
720575940618831360,R1-6,right,574632,194933.33333333334,148133.33333333334
720575940619726976,R1-6,right,831312,279908,91880
720575940631312768,R7,left,181988,216544,173320
720575940606052736,R1-6,left,195836,324636,143440
720575940628302592,R1-6,right,861856,282092,159560
720575940622881152,R1-6,left,538644.8,307984,159640
720575940622056320,R1-6,right,866740,267832,140560
720575940633003136,R1-6,left,150064,428080,147960
720575940618684672,R8,right,788628,372908,131840
720575940624094976,R7,left,409849,248810,204715
720575940618105856,R1-6,right,850406,318348,104860
720575940609518080,R1-6,left,141972,370880,151320
720575940617522048,R7,left,241540,329016,243240
720575940616158976,R8,right,591346,313444,144340
720575940638399232,R1-6,right,841160,377812,125800
720575940629024256,R1-6,left,143572,252608,180160
720575940636719488,R1-6,left,212760,238888,158560
720575940628312576,R8,left,507990,259322,193060
720575940615542912,R1-6,left,356807,204932,162220
720575940609230464,R8,left,193060,226830,165500
720575940612654464,R8,left,165520,312430,199520
720575940630103168,R1-6,left,234148,232868,133920
720575940614012928,R1-6,left,155880,369612,147780
720575940637377152,R1-6,right,840632,376656,123200
720575940628705536,R1-6,left,112262,400530,159200
720575940615317632,R1-6,right,856936,263840,109240
720575940622970368,R8,left,236608,323164,197440
720575940632048384,R1-6,right,833188,324644,95120
720575940614874112,R1-6,left,152052,311124,160880
720575940637834624,R1-6,left,456584,258366,188200
720575940633631616,R8,right,806318,317698,120060
720575940617161600,R1-6,left,366730.6666666667,299628,132800
720575940618594304,R7,right,395369.6,281918.4,163136
720575940606397568,R1-6,right,858448,266764,121400
720575940644754560,R7,right,809068,313136,91120
720575940629915136,R8,right,837328,288532,110220
720575940624241408,R8,left,277060,368748,230480
720575940618310528,R7,left,287456,347244,157880
720575940640412032,R1-6,right,801976,237980,102120
720575940633852288,R1-6,left,216802.66666666666,204881.33333333334,146653.33333333334
720575940615410816,R1-6,left,179560,261876,152920
720575940640214656,R8,right,828140,327388,155800
720575940619677440,R1-6,right,866720,310132,113480
720575940606524288,R8,right,858560,299116,123720
720575940613182848,R1-6,right,805556,250428,84840
720575940621443200,R1-6,right,755211,332287,138730
720575940618851584,R7,left,502936,263960.8,148568
720575940624139264,R1-6,right,746356.6666666666,334695.3333333333,179000
720575940623181568,R1-6,left,292947.3333333333,272787.3333333333,182140
720575940622873216,R7,right,776224,331608,109360
720575940641487616,R8,left,196764,293148,182000
720575940621643008,R8,left,229834,203342,173820
720575940637993856,R1-6,left,163637.33333333334,319346.6666666667,150266.66666666666
720575940612419840,R7,right,753536,395196,168440
720575940619490560,R7,left,412041.3333333333,232438.66666666666,175666.66666666666
720575940631933184,R1-6,left,179180,185332,182160
720575940621886592,R7,left,226404,324328,200680
720575940642256384,R1-6,left,143872,427776,137800
720575940635752320,R1-6,right,856236,288364,103320
720575940635470464,R1-6,left,480286,285730,147860
720575940634545920,R1-6,right,635306.1176470588,255647.76470588235,33240
720575940626783744,R1-6,left,628151,237936,164360
720575940634938112,R7,left,208698,269552,169000
720575940645810432,R1-6,left,160473.33333333334,368876,143053.33333333334
720575940627945600,R8,right,780568,316048,104080
720575940619575168,R8,right,841252,260388,134960
720575940619250304,R1-6,left,512724,265420,146060
720575940605758720,R1-6,left,386740,229681.33333333334,165013.33333333334
720575940623180288,R1-6,right,738770.6666666666,311724.6666666667,146586.66666666666
720575940628762880,R1-6,left,153842,312260,160160
720575940623897600,R1-6,right,601741.2,277378.6,109440
720575940626983424,R1-6,left,321141.3333333333,399424,175986.66666666666
720575940632259712,R1-6,left,361752,323360,147293.33333333334
720575940605767040,R1-6,right,874576,295272,145320
720575940631325696,R1-6,right,861952,219260,148120
720575940621926272,R1-6,left,223712,189680,154000
720575940629447424,R1-6,left,162212,393428,142200
720575940621607808,R1-6,left,211924,292852,182840
720575940616534912,R8,left,277556,368844,194320
720575940645699584,R8,left,140482,251468,184080
720575940637185408,R1-6,left,124540,280836,188480
720575940627004800,R1-6,left,170884,266380,154520
720575940629966208,R1-6,right,844964,356676,114640
720575940620695168,R1-6,right,855252,358944,115000
720575940633070208,R1-6,left,149960,321636,166360
720575940607710976,R1-6,left,216160,220068,143640
720575940619270784,R1-6,left,147452,309756,160880
720575940627655424,R1-6,left,213312,315340,128280
720575940635110272,R1-6,left,430796,310087,144450
720575940618793344,R8,left,260236,210552,123080
720575940633182080,R1-6,left,338743.2,298353.6,189136
720575940635647872,R1-6,right,872260,300684,139360
720575940631315712,R1-6,right,875436,272304,156840
720575940623458176,R1-6,right,807764,318316,91000
720575940641001600,R1-6,left,143072,386984,144600
720575940637031296,R1-6,right,574404,329702,164560
720575940614641024,R1-6,left,128084,372496,157560
720575940641643520,R1-6,right,792717.3333333334,233181.33333333334,141093.33333333334
720575940626947456,R8,left,296844,230820,132280
720575940620682368,R7,right,776668,241408,132560
720575940629579520,R1-6,right,425012,298104,137213.33333333334
720575940628986624,R1-6,right,861080,200160,160800
720575940620746368,R7,left,372448,301173.14285714284,204622.85714285713
720575940611565568,R1-6,right,835872,321052,94840
720575940605551616,R1-6,left,250448,195448,145600
720575940612179072,R8,right,430902.6666666667,266513.3333333333,138066.66666666666
720575940632096640,R1-6,left,450356,275816,183880
720575940606292352,R1-6,left,111680,354180,176440
720575940631128704,R7,right,833676,310848,133200
720575940631524736,R8,left,279766.6666666667,349002.6666666667,177253.33333333334
720575940615858048,R1-6,right,851288,361664,111720
720575940623809024,R1-6,right,871708,262000,149000
720575940633449984,R7,left,205128,229008,188440
720575940623100928,R8,left,518504,229654.4,107312
720575940642325504,R1-6,right,808044,305150,145060
720575940625075456,R7,right,836761.3333333334,260545.33333333334,137133.33333333334
720575940619497472,R1-6,left,212408,163892,172000
720575940616887296,R1-6,left,217540,321420,131080
720575940618631680,R1-6,left,100776,384596,165200
720575940612943360,R1-6,right,842524,222064,110040
720575940628434688,R1-6,right,816170,290900,149740
720575940622339968,R1-6,left,114792,354448,158720
720575940626087296,R1-6,left,442962,186808,131700
720575940605804160,R7,left,156824,211060,186280
720575940616306048,R1-6,right,806158,327162,151180
720575940629182848,R1-6,left,91668,368096,174560
720575940630540288,R1-6,left,233292,192588,147120
720575940635439744,R1-6,left,142788,242524,190560
720575940633592960,R1-6,left,97312,395472,166400
720575940609828864,R1-6,right,866488,284224,109240
720575940631750144,R1-6,right,877696,258112,144600
720575940629237760,R1-6,right,479681.3333333333,320580,164360
720575940619921280,R1-6,left,384032,388694.6666666667,153573.33333333334
720575940645787136,R1-6,right,856048,374372,124880
720575940631037184,R8,right,836770,277695,201100
720575940628083072,R1-6,right,795894,334758,155900
720575940628192640,R1-6,right,498868,393833,137570
720575940637237120,R1-6,right,555756,272607.3333333333,169113.33333333334
720575940616430720,R1-6,left,176888,383732,131480
720575940631253248,R1-6,right,678581.3333333334,379064,148186.66666666666
720575940635625600,R1-6,left,169876,353564,192400
720575940639815936,R1-6,left,123104,309168,189800
720575940636815744,R1-6,left,166638,332120,157940
720575940634451200,R1-6,left,100128,408072,161400
720575940646166912,R1-6,right,849032,347516,111920
720575940627847296,R1-6,right,873176,257244,134520
720575940625822080,R1-6,left,182708,316336,142880
720575940643079296,R1-6,left,196392,401856,132280
720575940612447744,R8,right,802064,376324,138440
720575940609221888,R1-6,left,395844,271282,129860
720575940639904896,R1-6,right,844938.6666666666,250908,126973.33333333333
720575940631967744,R1-6,right,848144,243944,125600
720575940621378688,R1-6,left,600106,279477,181770
720575940626142848,R1-6,left,194164,258940,144040
720575940618625664,R1-6,left,539132.8,259509.6,168096
720575940626508160,R1-6,right,820968,294868,80680
720575940640513408,R1-6,right,859868,304008,87600
720575940634025216,R1-6,left,179788,292156,145040
720575940622959104,R1-6,left,225502.66666666666,214052,184706.66666666666
720575940640018560,R1-6,left,165000,422596,131200
720575940645877248,R8,left,237464,344860,208640
720575940621704960,R7,left,236304,295586.6666666667,188920
720575940623884544,R1-6,left,529880,310489.6,147792
720575940622712448,R1-6,right,832556,236192,95960
720575940619326976,R1-6,right,812792,350812,83560
720575940631808512,R7,left,556216,261558.66666666666,151626.66666666666
720575940620158336,R1-6,right,727260,273512,96533.33333333333
720575940623007232,R1-6,left,201220,375252,126080
720575940638404608,R7,right,810212,287820,91120
720575940648163968,R1-6,left,96644,366104,172560
720575940618889728,R1-6,left,154320,276616,172000
720575940619044096,R1-6,left,579592,397653.3333333333,135946.66666666666
720575940627780480,R1-6,right,786416,379080,151586.66666666666
720575940624976256,R1-6,left,194276,285116,145080
720575940633772800,R8,left,229508,171608,237160
720575940615432832,R7,right,794056,299167,107800
720575940633507968,R7,left,230040,189428,189000
720575940612983936,R8,left,197156,245000,216520
720575940614794880,R7,right,842748,329784,118080
720575940644673024,R1-6,left,197580,394224,138000
720575940626012032,R1-6,right,735329.3333333334,242765.33333333334,106106.66666666667
